name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
R.Parrish,00-0023490,no,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,39,0,5,0,16,0,1,0,0,0,16,,,,,,,
J.Byrd,00-0027018,no,BUF,FS,23,3,3,1,75,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Barnett,00-0021990,no,BUF,,52,1,3,2.5,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sp.Johnson,00-0022610,no,BUF,,17,1,1,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Florence,00-0021994,no,BUF,,9,1,3,0,41,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Kelsay,00-0021995,no,BUF,,16,1,0,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Wilson,00-0022341,no,BUF,,28,2,4,0,76,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,0,0,0,6
K.Morrison,00-0023513,no,BUF,,1,0,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Dareus,00-0027941,no,BUF,DT,11,0,0,5.5,32,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Scott,00-0021951,no,BUF,,13,0,2,1,46,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Merriman,00-0023446,no,BUF,,2,0,0,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Williams,00-0027972,no,BUF,SS,3,1,1,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Edwards,00-0022750,no,BUF,DT,23,0,0,2.5,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Batten,00-0027790,no,BUF,,6,0,0,0,11,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Cutler,00-0024226,no,CHI,QB,,,,,,3,4,7,4,-8,,,,,,,,,,,,,,,314,182,7,13,0,0,2319,,,,,,,,,,,,,,,,,,18,47,1,1,0,0,56
K.Bell,00-0026579,no,CHI,,,,,,,1,0,3,0,0,,,,,,,,,,45,45,0,2,0,,,,,,,,,,,,,,,,,,65,25,19,1,0,0,133,79,94,0,0,0,0,337
M.Forte,00-0026184,no,CHI,RB,,,,,,2,0,2,0,0,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,221,56,52,1,0,0,490,203,312,55,3,0,0,997
D.Sanzenbacher,00-0028352,no,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,25,27,3,0,0,276,1,-4,0,0,0,0,-4
E.Bennett,00-0026210,no,CHI,,,,,,,1,0,1,0,0,,,,,,,,,,9,9,0,1,0,,,,,,,,,,,,,7,7,0,1,0,201,5,24,1,0,0,381,,,,,,,
M.Spaeth,00-0025464,no,CHI,TE,,,,,,0,1,0,1,0,,,,,,,,,,14,14,0,2,0,,,,,,,,,,,,,,,,,,44,6,7,2,0,0,50,,,,,,,
J.Knox,00-0026913,no,CHI,,,,,,,1,0,1,0,0,,,,,,,,,,229,280,0,15,0,,,,,,,,,,,,,9,9,0,1,0,381,53,37,2,0,0,727,,,,,,,
R.Williams,00-0022909,no,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,47,37,2,0,0,507,,,,,,,
D.Hester,00-0024272,no,CHI,WR,,,,,,0,4,5,4,0,,,,,,,,,,332,469,0,33,1,,,,,,,,,,,,,261,371,151,28,2,239,48,26,1,0,0,369,1,-6,0,0,0,0,-6
K.Davis,00-0026298,no,CHI,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,55,18,5,0,0,206,,,,,,,
B.Urlacher,00-0019456,no,CHI,,18,0,3,0,84,0,0,0,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Peppers,00-0021140,no,CHI,OLB,5,3,0,11.5,32,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Gould,00-0023252,no,CHI,K,,,,,,,,,,,32,28,604,84,37,0,37,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Podlesh,00-0025488,no,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,648,21,862,89,3903,,,,,,,,,,,,,,,,,,,
A.Adams,00-0022085,no,CHI,,3,0,0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Wright,00-0027680,no,CHI,SS,16,0,3,0,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Roach,00-0024750,no,CHI,,7,0,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Meriweather,00-0025411,no,CHI,SS,13,0,0,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Tillman,00-0022123,no,CHI,CB,17,3,3,1,81,0,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Harris,00-0023614,no,CHI,,5,1,1,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Melton,00-0026905,no,CHI,DT,6,0,0,6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Moore,00-0026907,no,CHI,,12,0,4,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Toeaina,00-0025574,no,CHI,,6,0,0,0.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Briggs,00-0022128,no,CHI,,19,2,1,0,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Okoye,00-0025397,no,CHI,,9,0,0,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I.Idonije,00-0021604,no,CHI,,11,0,0,5,41,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Jennings,00-0024277,no,CHI,,6,1,2,0,69,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Ryan,00-0026143,no,ATL,QB,,,,,,3,2,5,2,0,,,,,,,,,,,,,,,566,347,12,29,0,0,4177,,,,,,,,,,,,,,,,,,37,85,2,2,0,0,84
J.Snelling,00-0025631,no,ATL,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,21,26,1,0,0,179,44,73,0,0,0,0,151
J.Rodgers,00-0028083,no,ATL,RB,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,31,21,1,0,0,188,57,114,1,1,0,0,205
M.Turner,00-0022821,no,ATL,,,,,,,2,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0,17,0,0,0,168,301,456,118,11,0,0,1340
T.Gonzalez,00-0006101,no,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,66,80,7,0,0,875,,,,,,,
H.Douglas,00-0026224,no,ATL,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,27,39,1,0,0,498,1,3,0,0,0,0,3
R.White,00-0023462,no,ATL,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,69,100,8,0,0,1296,,,,,,,
J.Jones,00-0027944,no,ATL,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,253,54,8,0,0,959,6,42,0,0,0,0,56
M.Bryant,00-0020578,no,ATL,K,,,,,,,,,,,29,27,481,81,45,0,45,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Bosher,00-0028130,no,ATL,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617,27,807,70,2990,,,,,,,,,,,,,,,,,,,
E.Weems,00-0024535,no,ATL,WR,,,,,,,,,,,,,,,,,,,,302,347,0,24,0,,,,,,,,,,,,,134,212,0,32,0,49,0,11,0,0,0,90,,,,,,,
S.Nicholas,00-0025496,no,ATL,,15,2,0,1,15,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.DeCoud,00-0026238,no,ATL,,17,0,4,0,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Walker,00-0026942,no,ATL,DE,5,1,0,2,13,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Edwards,00-0024342,no,ATL,,9,0,0,3.5,24,0,0,0,2,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Jerry,00-0027000,no,ATL,,3,1,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Abraham,00-0019546,no,ATL,,10,4,0,9.5,25,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Moore,00-0027031,no,ATL,SS,14,2,2,0.5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Lofton,00-0026177,no,ATL,MLB,60,1,2,1,87,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Biermann,00-0026294,no,ATL,OLB,17,0,1,2.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Sidbury,00-0027090,no,ATL,,1,0,0,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Weatherspoon,00-0027871,no,ATL,LB,33,0,0,4,80,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Grimes,00-0024183,no,ATL,CB,11,1,1,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Owens,00-0027062,no,ATL,DB,7,0,0,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Babineaux,00-0023494,no,ATL,NT,9,0,0,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Robinson,00-0022735,no,ATL,,10,0,2,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Johnson,00-0026300,no,TB,QB,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,34,19,2,1,0,0,246,,,,,,,,,,,,,,,,,,11,36,0,0,0,0,67
J.Freeman,00-0026993,no,TB,QB,,,,,,5,2,9,2,-13,,,,,,,,,,,,,,,553,346,22,16,6,2,3590,,,,,,,,,,,,,,,,,,55,140,16,4,1,0,238
E.Graham,00-0021755,no,TB,,,,,,,0,3,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,26,0,0,0,163,37,87,0,0,0,0,206
L.Blount,00-0027325,no,TB,RB,,,,,,3,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,0,15,0,0,0,148,184,230,117,5,0,0,781
K.Lumpkin,00-0026029,no,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,0,41,0,0,0,291,31,70,0,0,0,0,105
D.Penn,00-0023894,yes,TB,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,2,,,,,,,
A.Benn,00-0027654,no,TB,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,94,30,3,0,0,441,6,-7,0,0,0,0,-7
P.Parker,00-0027450,no,TB,,,,,,,3,4,8,4,-8,,,,,,,,,,230,269,0,20,0,,,,,,,,,,,,,103,165,0,23,0,303,41,40,3,0,0,554,1,-3,0,0,0,0,-3
D.Briscoe,00-0027789,no,TB,,,,,,,,,,,,,,,,,,,,,12,12,0,1,0,,,,,,,,,,,,,,,,,,208,67,35,6,0,0,387,,,,,,,
M.Williams,00-0027702,no,TB,,,,,,,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,17,65,3,2,0,771,1,3,0,0,0,0,3
K.Winslow,00-0022922,no,TB,,,,,,,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,7,75,2,3,2,763,,,,,,,
C.Barth,00-0026138,no,TB,K,,,,,,,,,,,28,26,585,78,23,0,23,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Koenen,00-0023234,no,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,24,879,67,3023,,,,,,,,,,,,,,,,,,,
S.Stroughter,00-0026953,no,TB,,,,,,,1,0,1,0,0,,,,,,,,,,198,229,0,20,0,,,,,,,,,,,,,,,,,,29,0,4,0,0,0,52,,,,,,,
M.Spurlock,00-0023968,no,TB,,,,,,,,,,,,,,,,,,,,,33,33,0,2,0,1,0,0,0,0,0,0,,,,,,13,21,0,6,0,13,0,2,0,0,0,13,,,,,,,
R.Miller,00-0027055,no,TB,DT,16,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Biggers,00-0026945,no,TB,DB,4,0,1,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.McCoy,00-0027856,no,TB,DT,1,0,0,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q.Black,00-0025455,no,TB,,11,1,1,0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Foster,00-0028022,no,TB,LB,25,1,1,2,57,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Bennett,00-0026618,no,TB,DE,4,1,0,4,36,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Grimm,00-0027805,no,TB,,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Talib,00-0026160,no,TB,CB,4,1,2,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Barber,00-0000741,no,TB,,12,1,3,1,66,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Hayes,00-0026315,no,TB,,19,2,1,0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Crowder,00-0025443,no,TB,,4,0,0,0,10,,,,,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Watson,00-0027812,no,TB,LB,2,1,0,1,14,0,0,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.Okam,00-0026291,no,TB,,1,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Bowers,00-0027989,no,TB,DE,3,0,0,1.5,22,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Price,00-0027650,no,TB,,4,0,0,3,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Jones,00-0022844,no,TB,,16,1,0,1,71,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Stafford,00-0026498,no,DET,QB,,,,,,1,1,5,1,-4,,,,,,,,,,,,,,,663,421,16,41,3,2,5038,,,,,,,,,,,,,,,,,,22,67,0,0,0,0,78
N.Burleson,00-0021999,no,DET,,,,,,,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,60,73,3,0,0,757,11,83,0,0,0,0,85
J.Harrison,00-0024359,no,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,0,0,0,3,14,17,0,0,0,0,41
J.Best,00-0027880,no,DET,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,9,27,1,0,0,287,84,146,89,2,0,0,390
M.Morris,00-0021182,no,DET,,,,,,,0,0,1,0,0,,,,,,,,,,15,15,0,1,0,,,,,,,,,,,,,,,,,,116,9,26,1,0,0,230,80,125,1,1,0,0,316
T.Scheffler,00-0024276,no,DET,,,,,,,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,87,26,6,1,1,347,1,5,0,0,0,0,5
S.Logan,00-0026491,no,DET,,,,,,,2,4,6,4,0,,,,,,,,,,270,331,0,33,0,,,,,,,,,,,,,127,182,0,37,0,19,0,1,0,0,0,19,9,32,0,0,0,0,32
B.Pettigrew,00-0026996,no,DET,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,60,83,5,0,0,777,,,,,,,
R.Davis,00-0023429,no,DET,,0,0,0,0,2,,,,,,,,,,,,,,,34,34,0,2,0,,,,,,,,,,,,,,,,,,51,0,4,0,0,0,63,,,,,,,
M.Stovall,00-0024305,no,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,1,0,0,0,8,,,,,,,
C.Johnson,00-0025389,no,DET,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,373,96,16,1,0,1681,1,11,0,0,0,0,11
L.Delmas,00-0027009,no,DET,FS,15,0,0,0,36,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Sims,00-0024343,no,DET,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Hanson,00-0006800,no,DET,,,,,,,,,,,,28,24,505,72,54,0,54,0,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Donahue,00-0028625,no,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,13,425,49,2093,,,,,,,,,,,,,,,,,,,
J.Durant,00-0025435,no,DET,OLB,15,1,0,2,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Levy,00-0027050,no,DET,OLB,35,1,1,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Avril,00-0026232,no,DET,DE,7,6,1,11,29,0,0,0,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Berry,00-0027338,no,DET,,5,0,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Young,00-0027808,no,DET,OLB,5,0,0,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Wright,00-0025440,no,DET,,7,1,4,0,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Houston,00-0025428,no,DET,,10,0,5,0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Spievey,00-0027671,no,DET,,8,0,3,1,60,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Fluellen,00-0026227,no,DET,,3,1,0,0,9,,,,,,,,,,,,,,,6,6,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Vanden Bosch,00-0020382,no,DET,,9,4,0,8,26,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Suh,00-0027855,no,DET,DT,10,0,0,4,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Williams,00-0022906,no,DET,,11,0,0,2.0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Tulloch,00-0024331,no,DET,MLB,27,0,2,3,84,0,0,0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Bradford,00-0027854,no,STL,QB,,,,,,7,1,9,1,-26,,,,,,,,,,,,,,,357,190,6,6,0,0,2157,,,,,,,,,,,,,,,,,,18,27,0,0,0,0,26
A.Feeley,00-0020305,no,STL,,,,,,,2,0,3,0,0,,,,,,,,,,,,,,,98,54,2,1,0,0,548,,,,,,,,,,,,,,,,,,3,5,0,0,0,0,4
J.Norwood,00-0024294,no,STL,,,,,,,,,,,,,,,,,,,,,149,195,0,24,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,24,31,0,0,0,0,61
S.Jackson,00-0022736,no,STL,RB,,,,,,1,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,15,42,1,0,0,333,260,316,57,5,0,0,1145
C.Williams,00-0023440,no,STL,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,14,0,0,0,86,88,116,1,1,0,0,368
B.Miller,00-0026712,no,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0,3,0,0,0,41,5,14,0,0,0,0,14
B.Bajema,00-0023679,no,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0,9,0,0,0,71,,,,,,,
M.Sims-Walker,00-0025466,no,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,0,12,0,0,0,150,,,,,,,
G.Salas,00-0028050,no,STL,WR,,,,,,1,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14,29,0,2,0,111,0,27,0,0,0,264,1,8,0,0,0,0,8
D.Amendola,00-0026035,yes,STL,WR,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,18,0,5,0,0,0,45,,,,,,,
L.Kendricks,00-0027985,no,STL,TE,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,0,28,0,0,0,352,1,-8,0,0,0,0,-8
B.Gibson,00-0026937,no,STL,WR,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,34,36,1,0,0,431,2,16,0,0,0,0,16
J.Laurinaitis,00-0027011,no,STL,MLB,37,0,2,3,105,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh.Brown,00-0021940,no,STL,K,,,,,,,,,,,27,21,450,63,18,0,18,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Jones,00-0022684,no,STL,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,29,903,105,4652,,,,,,,,,,,,,1,9,0,0,0,0,9
E.Sims,00-0027787,no,STL,DE,1,0,0,0,9,,,,,,,,,,,,,,,10,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q.Mikell,00-0021512,no,STL,,16,5,2,1,75,0,0,0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Dahl,00-0024796,no,STL,DB,9,1,1,0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Fletcher,00-0027041,no,STL,,1,0,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Ah You,00-0025626,no,STL,,1,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Long,00-0026142,no,STL,DE,6,1,0,13,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Hall,00-0019387,no,STL,,12,0,0,6,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.Robbins,00-0019706,no,STL,,8,0,0,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Stewart,00-0027256,no,STL,FS,16,2,1,3,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Bannan,00-0021092,no,STL,,6,0,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Poppinga,00-0023559,no,STL,,14,1,0,0,37,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Scott,00-0027073,no,STL,,6,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Leber,00-0021197,no,STL,,3,0,0,0,11,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.King,00-0026241,no,STL,,10,1,1,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Bartell,00-0023485,yes,STL,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Vick,00-0020245,no,PHI,QB,,,,,,4,4,10,4,-2,,,,,,,,,,,,,,,423,253,14,18,0,0,3303,,,,,,,,,,,,,,,,,,74,218,11,1,0,0,590
