
829,Marshawn Lynch*,SEA,27,RB,16,16,,,,,,1,4,1,0,0,,3,0,
830,Alex Mack*,CLE,28,C,16,16,,,,,,0,1,1,-14,0,,1,0,
831,Elbert Mack,HOU,27,,8,0,,,,,,,,,,,,8,0,
832,Lamar Mady,OAK,24,,7,0,,,,,,,,,,,,1,0,
833,Jeff Maehl,PHI,24,,16,0,,,,,,,,,,,,5,1,
834,Brandon Magee,CLE,23,,8,0,,,,,,,,,,,,3,2,
835,Kaluka Maiava,OAK,26,lb,9,1,,,,,,,,,,,,10,7,
836,Nick Mangold*,NYJ,29,C,16,16,,,,,,0,2,0,-29,0,,2,1,
837,Logan Mankins*,NWE,31,LG/lt,16,16,,,,,,0,0,1,0,0,,1,0,
838,Danieal Manning,HOU,31,ss,6,6,0,0,0,0,3,,,,,,1.0,21,3,
839,Eli Manning,NYG,32,QB,16,16,,,,,,0,7,1,-6,0,,,,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
840,Peyton Manning*+,DEN,37,QB,16,16,,,,,,0,11,2,-4,0,,2,0,
841,EJ Manuel,BUF,23,QB,10,10,,,,,,0,6,2,-5,0,,2,0,
842,Stansly Maponga,ATL,22,,12,0,,,,,,,,,,,,2,3,
843,Chris Maragos,SEA,26,,16,0,,,,,,0,2,2,-19,0,,9,3,
844,Sen'Derrick Marks,JAX,26,DT,16,16,0,0,0,0,8,2,0,3,15,0,4.0,28,5,
845,Brandon Marshall,DEN,24,,1,0,,,,,,,,,,,,3,0,
846,Richard Marshall,SDG,29,lcb/rcb,16,6,0,0,0,0,6,0,0,3,14,0,,57,14,
847,Derrick Martin,CHI,28,,7,0,,,,,,,,,,,,2,1,
848,Doug Martin,TAM,24,rb,6,6,,,,,,0,2,1,0,0,,1,0,
849,Eric Martin,CLE,22,,16,0,,,,,,0,0,1,0,0,,5,4,
850,Josh Martin,KAN,22,rolb,5,1,,,,,,1,0,0,0,0,,12,1,
851,Mike Martin,TEN,23,dt,13,1,0,0,0,0,1,,,,,,1.0,11,4,
852,Sam Martin,DET,23,p,16,0,,,,,,0,2,1,-9,0,,1,0,
853,Vaughn Martin,MIA,27,,3,0,,,,,,,,,,,,1,0,
854,Jonathan Massaquoi,ATL,25,de,16,4,0,0,0,0,1,,,,,,4.0,29,17,
855,Tim Masthay,GNB,26,p,16,0,,,,,,,,,,,,4,0,
856,Jeron Mastrud,OAK,26,TE,16,12,,,,,,0,0,1,0,0,,1,0,
857,Ricardo Mathews,IND,26,de,16,1,0,0,0,0,1,,,,,,0.5,12,11,
858,Ryan Mathews,SDG,26,RB,16,14,,,,,,0,2,1,0,0,,1,0,
859,Tyrann Mathieu,ARI,21,db/FS/s,13,11,2,7,0,7,9,1,0,0,0,0,1.0,65,3,
860,Rashean Mathis,DET,33,RCB,15,13,0,0,0,0,16,,,,,,,44,3,
861,Robert Mathis*+,IND,32,LB,16,16,0,0,0,0,2,10,0,0,0,0,19.5,44,15,1
862,Casey Matthews,PHI,24,lolb,16,1,0,0,0,0,1,0,0,1,0,0,,9,2,
863,Clay Matthews,GNB,27,ROLB,11,11,0,0,0,0,1,3,0,0,0,0,7.5,26,14,
864,Cliff Matthews,ATL,24,,15,0,,,,,,,,,,,,7,6,
865,Rishard Matthews,MIA,24,wr,16,5,,,,,,,,,,,,4,1,
866,Rey Maualuga,CIN,26,lb/MLB,13,13,1,14,0,14,2,,,,,,1.0,64,26,
867,Michael Mauti,MIN,23,,14,0,,,,,,,,,,,,12,1,
868,Byron Maxwell,SEA,25,rcb,16,5,4,6,0,6,14,2,0,1,0,0,,23,5,
869,Jerod Mayo,NWE,27,lb,6,6,0,0,0,0,1,0,0,1,2,0,1.5,35,20,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
870,Benson Mayowa,SEA,22,,2,0,,,,,,,,,,,,1,1,
871,Joe Mays,HOU,28,MLB,14,13,0,0,0,0,3,,,,,,1.0,41,25,1
872,Taylor Mays,CIN,25,fs,8,1,0,0,0,0,3,0,0,1,0,0,,12,7,
873,Pat McAfee,IND,26,p,16,0,,,,,,,,,,,,4,0,
874,Trumaine McBride,NYG,28,LCB,15,10,2,17,0,17,15,1,1,0,0,0,,32,5,
875,Brice McCain,HOU,27,cb/db/lcb/rcb,16,4,1,0,0,0,7,,,,,,,25,7,
876,Bryan McCann,ARI,26,,6,0,,,,,,,,,,,,2,0,
877,Matt McCants,OAK,24,rt,13,3,,,,,,,,,,,,1,0,
878,Colin McCarthy,TEN,24,lb/mlb,16,5,1,1,0,1,1,1,0,0,0,0,,38,17,
879,Jameel McClain,BAL,28,lb/mlb,10,10,,,,,,1,0,0,0,0,,29,23,
880,Robert McClain,ATL,25,cb,16,6,0,0,0,0,5,2,1,2,0,0,1.0,55,10,
881,Terrell McClain,HOU,25,,16,0,,,,,,0,0,1,0,0,,8,2,
882,Albert McClellan,BAL,27,,15,0,,,,,,,,,,,,13,0,
883,Shea McClellin,CHI,24,DE,14,10,,,,,,0,0,1,0,0,4.0,14,16,
884,Dexter McCluster*,KAN,25,wr,15,6,,,,,,0,2,1,0,0,,1,0,
885,Devin McCourty,NWE,26,db/S,15,15,1,0,0,0,8,2,0,1,44,0,,58,21,
886,Jason McCourty,TEN,26,CB,16,16,0,0,0,0,10,1,0,1,77,1,,54,11,
887,Josh McCown,CHI,34,qb,8,5,,,,,,0,3,2,0,0,,,,
888,Gerald McCoy*+,TAM,25,DT,16,16,0,0,0,0,4,0,0,1,12,0,9.5,35,15,
889,LeSean McCoy*+,PHI,25,RB,16,16,,,,,,0,1,0,0,0,,1,0,
890,Danny McCray,DAL,25,,15,0,,,,,,,,,,,,7,1,
891,Demetrius McCray,JAX,22,rcb,16,1,0,0,0,0,2,,,,,,,9,3,
892,Kelcie McCray,2TM,25,,15,0,0,0,0,0,1,0,0,1,17,0,,8,4,
893,Tony McDaniel,SEA,28,LDT,16,15,0,0,0,0,2,0,0,1,0,0,2.0,23,30,
894,Clinton McDonald,SEA,26,ldt,15,1,1,3,0,3,2,0,0,3,0,0,5.5,23,19,
895,Ray McDonald,SFO,29,LDT,14,14,0,0,0,0,1,,,,,,3.5,29,8,
896,T.J. McDonald,STL,22,SS,10,10,1,-2,0,-2,4,,,,,,1.0,44,8,
897,Vance McDonald,SFO,23,te,15,4,,,,,,,,,,,,1,0,
898,Leon McFadden,CLE,23,db/lcb,16,2,0,0,0,0,1,,,,,,,13,7,
899,Marshall McFadden,OAK,27,,4,0,,,,,,,,,,,,1,1,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
900,Brandon McGee,STL,23,,15,0,,,,,,,,,,,,11,3,
901,Stacy McGee,OAK,23,dt/nt,15,5,,,,,,0,0,1,3,0,0.5,14,6,
902,Matt McGloin,OAK,24,qb,7,6,,,,,,0,4,3,-12,0,,,,
903,Sean McGrath,KAN,26,TE,16,9,,,,,,,,,,,,1,0,
904,Rocky McIntosh,DET,31,,16,0,,,,,,,,,,,,9,6,
905,Garrett McIntyre,NYJ,29,lb,13,3,,,,,,,,,,,2.0,11,9,
906,Leodis McKelvin,BUF,28,LCB,15,13,1,0,0,0,20,1,7,4,0,0,,60,12,
907,Steve McLendon,PIT,27,NT,14,10,,,,,,1,0,0,0,0,,20,13,
908,Rodney McLeod,STL,23,FS,16,16,2,2,0,2,7,2,0,2,9,0,,63,16,
909,Sherrick McManis,CHI,26,rcb,15,1,0,0,0,0,1,,,,,,,8,2,
910,Jerron McMillian,GNB,24,ss,12,2,0,0,0,0,1,,,,,,,15,0,
911,Josh McNary,IND,25,,5,0,,,,,,,,,,,,14,11,
912,Pernell McPhee,BAL,25,,16,0,0,0,0,0,1,1,0,0,0,0,2.0,13,8,
913,Steven Means,TAM,24,,10,0,,,,,,,,,,,,3,2,
914,Brandon Mebane,SEA,28,RDT,16,16,0,0,0,0,1,0,0,1,0,0,,21,24,
915,Jonathan Meeks,BUF,24,,8,0,,,,,,,,,,,,1,1,
916,Brad Meester,JAX,36,C,16,16,,,,,,0,2,1,-9,0,,,,
917,Henry Melton,CHI,27,dt,3,3,,,,,,0,0,1,-1,0,,3,2,
918,Rashard Mendenhall,ARI,26,RB,15,15,,,,,,0,4,0,0,0,,1,0,
919,Whitney Mercilus,HOU,23,LB,16,16,,,,,,,,,,,7.0,33,14,
920,Brandon Meriweather,WAS,29,FS/ss,13,13,2,62,0,32,3,1,0,1,0,0,1.0,53,16,
921,Phillip Merling,WAS,28,,3,0,,,,,,,,,,,,1,1,
922,Quintin Mikell,CAR,33,SS,14,12,0,0,0,0,7,2,0,1,0,0,3.0,41,18,
923,Jeromy Miles,2TM,26,,13,0,,,,,,,,,,,,10,0,
924,Bruce Miller,SFO,26,FB,14,13,,,,,,0,1,0,0,0,,5,1,
925,Jordan Miller,2TM,25,,2,1,,,,,,,,,,,,2,0,
926,Lamar Miller,MIA,22,RB,16,15,,,,,,0,1,0,0,0,,2,0,
927,Roy Miller,JAX,26,DT,14,14,,,,,,,,,,,,19,5,
928,Von Miller,DEN,24,LB,9,9,0,0,0,0,1,3,0,1,60,1,5.0,27,7,
929,Zach Miller,SEA,28,TE,14,12,,,,,,,,,,,,1,1,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
930,Dee Milliner,NYJ,22,CB/lb,13,12,3,31,0,19,15,,,,,,,45,11,
931,Jordan Mills,CHI,23,RT,16,16,,,,,,0,0,1,0,0,,,,
932,Jeremy Mincey,2TM,30,,10,0,0,0,0,0,1,,,,,,2.0,10,7,
933,Barkevious Mingo,CLE,23,lb,15,3,0,0,0,0,3,,,,,,5.0,29,13,
934,Kevin Minter,ARI,23,,13,0,,,,,,,,,,,,4,0,
935,Koa Misi,MIA,26,LB/rolb,15,12,0,0,0,0,3,,,,,,2.0,34,20,
936,Earl Mitchell,HOU,26,NT,16,14,,,,,,,,,,,1.5,30,18,
937,Marvin Mitchell,MIN,29,LB,16,10,0,0,0,0,1,0,0,1,0,0,,19,23,
938,Michael Mitchell,CAR,26,FS,15,14,4,63,0,38,10,2,0,0,0,0,4.0,52,20,
939,Fili Moala,IND,28,dt,16,6,0,0,0,0,1,0,0,1,5,0,1.5,9,10,
940,Arthur Moats,BUF,25,LB,16,12,,,,,,,,,,,,30,24,
941,Dontay Moch,ARI,25,,4,0,,,,,,,,,,,1.0,3,0,
942,Mike Mohamed,HOU,25,,8,0,,,,,,,,,,,,3,0,
943,Eugene Monroe,2TM,26,,15,15,,,,,,,,,,,,1,0,
944,Will Montgomery,WAS,30,C,16,16,,,,,,,,,,,,1,0,
945,Nick Moody,SFO,23,,4,0,,,,,,,,,,,,3,1,
946,Collin Mooney,TEN,27,fb,12,4,,,,,,,,,,,,2,1,
947,D.J. Moore,CAR,26,,2,0,,,,,,,,,,,,4,1,
948,Damontre Moore,NYG,21,,15,0,0,0,0,0,1,1,0,0,0,0,,9,2,
949,Denarius Moore,OAK,25,WR,13,10,,,,,,,,,,,,1,0,
950,Lance Moore,NOR,30,wr,13,5,,,,,,0,1,0,0,0,,2,0,
951,Marlon Moore,2TM,26,,14,0,,,,,,1,0,0,0,0,,6,1,
952,Matt Moore,MIA,29,,1,0,,,,,,0,1,1,0,0,,0,1,
953,Rahim Moore,DEN,23,FS,10,10,2,18,0,18,6,,,,,,,38,6,
954,Sio Moore,OAK,23,LB,15,11,,,,,,1,0,0,0,0,4.5,38,11,
955,Sterling Moore,DAL,23,,5,0,1,21,0,21,3,,,,,,,5,0,
956,William Moore,ATL,28,S/ss,16,16,3,36,0,19,8,3,0,2,0,0,2.0,66,19,
957,Brian Moorman,BUF,37,p,11,0,,,,,,0,1,1,0,0,,,,
958,Knowshon Moreno,DEN,26,RB,16,15,,,,,,0,2,3,5,0,,1,0,
959,Derrick Morgan,TEN,24,DE/dt,15,14,0,0,0,0,2,1,0,1,0,0,6.0,29,6,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
960,Josh Morgan,WAS,28,wr,14,7,,,,,,0,2,1,0,0,,,,
961,Mike Morgan,SEA,25,,16,0,,,,,,,,,,,,6,5,
962,Alfred Morris*,WAS,25,RB,16,16,,,,,,0,5,1,0,0,,1,0,
963,Darryl Morris,SFO,23,,13,0,,,,,,0,0,1,0,0,,5,2,
964,Thomas Morstead,NOR,27,p,16,0,,,,,,,,,,,,2,0,
965,Dezman Moses,KAN,24,,13,0,,,,,,,,,,,,4,2,
966,C.J. Mosley,DET,30,dt,16,1,,,,,,0,0,1,0,0,,11,4,
967,Santana Moss,WAS,34,wr,16,1,,,,,,0,2,0,0,0,,3,0,
968,Zeke Motta,ATL,23,s,10,1,0,0,0,0,1,,,,,,,8,8,
969,Derek Moye,PIT,25,,7,0,,,,,,,,,,,,1,0,
970,Daniel Muir,OAK,30,nt,10,1,,,,,,,,,,,1.0,12,5,
971,Matthew Mulligan,NWE,28,te,15,4,,,,,,0,0,1,0,0,,,,
972,Andy Mulumba,GNB,23,lolb/rolb,14,3,,,,,,0,0,1,0,0,1.0,16,17,
973,Ryan Mundy,NYG,28,db/fs/s,16,9,1,91,0,91,1,0,0,1,0,0,1.0,50,27,
974,Captain Munnerlyn,CAR,25,LCB/rcb,16,16,2,86,2,45,12,1,0,1,0,0,3.0,52,25,
975,Jerome Murphy,WAS,26,,11,0,,,,,,,,,,,,5,1,
976,DeMarco Murray*,DAL,25,RB,14,14,,,,,,0,3,1,0,0,,1,0,
977,Brandon Myers,NYG,28,TE,16,14,,,,,,,,,,,,2,0,
978,Mike Neal,GNB,26,LOLB,16,10,1,5,0,5,1,1,0,0,0,0,5.0,39,11,
979,Chris Neild,WAS,26,,8,0,,,,,,,,,,,,4,2,
980,David Nelson,NYJ,27,wr,12,6,,,,,,,,,,,,2,0,
981,Jordy Nelson,GNB,28,WR,16,16,,,,,,,,,,,,1,0,
982,Reggie Nelson,CIN,30,FS,15,15,2,0,0,0,8,1,2,2,12,0,1.0,49,16,
983,Drake Nevis,3TM,24,,12,0,,,,,,,,,,,,11,4,
984,Terence Newman,CIN,35,LCB,13,13,2,8,0,9,14,0,0,1,58,1,,45,7,
985,Cam Newton*,CAR,24,QB,16,16,,,,,,0,3,1,-8,0,,2,0,
986,Derek Newton,HOU,26,RT,16,16,,,,,,,,,,,,1,0,
987,Haloti Ngata*,BAL,29,NT,15,15,0,0,0,0,3,,,,,,1.5,23,29,
988,Stephen Nicholas,ATL,30,lb,14,3,0,0,0,0,1,1,0,0,0,0,1.0,21,14,
989,Hakeem Nicks,NYG,25,WR,15,15,,,,,,,,,,,,2,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
990,Rob Ninkovich,NWE,29,DE/lb,16,16,,,,,,2,0,2,3,0,8.0,42,49,
991,Lucas Nix,OAK,24,LG/rg,14,10,,,,,,,,,,,,1,1,
992,Danny Noble,2TM,24,,8,1,,,,,,0,0,1,0,0,,2,0,
993,Josh Norman,CAR,26,,7,0,,,,,,,,,,,,3,1,
994,Brad Nortman,CAR,24,p,16,0,,,,,,,,,,,,1,0,
995,Nick Novak,SDG,32,k,16,0,,,,,,,,,,,,5,0,
996,Mike Nugent,CIN,31,k,16,0,,,,,,,,,,,,3,0,
997,Uche Nwaneri,JAX,29,RG,16,16,,,,,,,,,,,,0,1,
998,Jared Odrick,MIA,26,de/dt,16,5,0,0,0,0,2,1,0,0,0,0,4.5,34,9,
999,Chris Ogbonnaya,CLE,27,fb/rb,16,7,,,,,,0,2,0,0,0,,6,1,
1000,Alec Ogletree,STL,22,LB,16,16,1,98,1,98,9,6,0,0,0,0,1.5,95,23,
1001,Kevin Ogletree,2TM,26,,16,2,,,,,,,,,,,,1,0,
1002,Michael Oher,BAL,27,lt/RT,16,16,,,,,,,,,,,,0,1,
1003,Alex Okafor,ARI,22,,1,0,,,,,,,,,,,,1,0,
1004,Jamize Olawale,OAK,24,fb,16,1,,,,,,,,,,,,7,1,
1005,Brian Orakpo*,WAS,27,ROLB,15,15,1,29,1,29,4,0,0,2,0,0,10.0,43,17,
1006,Kassim Osgood,SFO,33,,14,0,,,,,,0,0,1,0,1,,7,3,
1007,Michael Otto,TEN,30,rt,15,2,,,,,,,,,,,,1,0,
1008,Matt Overton*,IND,28,,16,0,,,,,,,,,,,,3,3,
1009,Chris Owens,2TM,27,,13,2,0,0,0,0,3,1,0,1,0,0,2.5,46,12,
1010,Chris Owusu,TAM,23,wr,9,4,,,,,,,,,,,,3,0,
1011,Cheta Ozougwu,CHI,25,,7,0,,,,,,1,0,0,0,0,1.0,4,1,
1012,Calvin Pace,NYJ,33,LB,16,16,0,0,0,0,3,2,0,0,0,0,10.0,37,16,
1013,Stephen Paea,CHI,25,NT,13,10,0,0,0,0,2,,,,,,1.5,11,12,
1014,Eric Page,TAM,22,wr,16,1,,,,,,0,3,0,0,0,,1,0,
1015,Curtis Painter,NYG,28,,3,0,,,,,,0,2,2,-6,0,,,,
1016,Ashlee Palmer,DET,27,LB,16,10,0,0,0,0,1,0,0,1,0,0,,24,9,
1017,Carson Palmer,ARI,34,QB,16,16,,,,,,0,6,1,0,0,,1,1,
1018,Michael Palmer,PIT,25,,16,0,,,,,,,,,,,,2,0,
1019,Nate Palmer,GNB,24,rolb,8,2,,,,,,,,,,,,8,9,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1020,Ron Parker,KAN,26,rcb,16,1,2,29,0,15,3,1,0,3,22,0,1.0,18,0,
1021,Bear Pascoe,NYG,27,fb/te,16,6,,,,,,,,,,,,1,0,
1022,Tony Pashos,OAK,33,RT,12,12,,,,,,,,,,,,2,0,
1023,Austin Pasztor,JAX,23,RT,15,12,,,,,,,,,,,,1,0,
1024,Johnny Patrick,SDG,25,cb/rcb,13,4,1,0,0,0,2,1,0,0,0,0,1.5,36,2,
1025,Dimitri Patterson,MIA,30,cb,6,4,4,7,0,3,6,,,,,,1.0,18,1,
1026,Mike Patterson,NYG,30,ldt,16,1,,,,,,,,,,,,18,5,
1027,Niles Paul,WAS,24,fb/te/wr,15,4,,,,,,0,0,1,0,0,,8,3,
1028,Logan Paulsen,WAS,26,TE,16,14,,,,,,0,2,2,0,0,,6,0,
1029,Spencer Paysinger,NYG,25,LB,16,10,0,0,0,0,1,0,0,1,0,0,1.0,65,9,
1030,Isaiah Pead,STL,24,,10,0,,,,,,,,,,,,2,1,
1031,Erik Pears,BUF,31,RT,16,16,,,,,,,,,,,,2,0,
1032,Cedric Peerman,CIN,27,,16,0,,,,,,0,0,1,0,0,,11,1,
1033,Domata Peko,CIN,29,NT,16,16,,,,,,,,,,,3.0,24,28,
1034,Micah Pellerin,2TM,25,,5,0,,,,,,,,,,,,2,0,
1035,Jeris Pendleton,IND,30,,1,0,,,,,,,,,,,,2,1,
1036,Julius Peppers,CHI,33,DE,16,16,1,14,0,14,3,2,0,1,42,1,7.0,31,14,
1037,Nick Perry,GNB,23,lolb/rolb,11,6,0,0,0,0,1,3,0,0,0,0,4.0,24,9,
1038,Corey Peters,ATL,25,DT,15,15,0,0,0,0,2,,,,,,5.0,29,17,
1039,Jason Peters*+,PHI,31,LT,16,16,,,,,,,,,,,,3,0,
1040,Adrian Peterson*,MIN,28,RB,14,14,,,,,,0,5,1,0,0,,2,0,
1041,Patrick Peterson*+,ARI,23,LCB,16,16,3,59,0,43,13,0,3,2,0,0,,40,2,
1042,Brandon Pettigrew,DET,28,TE,14,14,,,,,,0,1,0,0,0,,2,0,
1043,Austin Pettis,STL,25,wr,16,6,,,,,,0,1,0,0,0,,2,0,
1044,John Phillips,SDG,26,te,15,6,,,,,,,,,,,,3,1,
1045,Shaun Phillips,DEN,32,DE,16,12,1,3,0,3,5,2,0,0,0,0,10.0,28,7,
1046,Ryan Pickett,GNB,34,NT,16,16,0,0,0,0,2,,,,,,,15,4,
1047,Bernard Pierce,BAL,22,rb,16,1,,,,,,,,,,,,1,0,
1048,Jason Pierre-Paul,NYG,24,de,11,6,1,24,1,24,4,,,,,,2.0,20,7,
1049,Ropati Pitoitua,TEN,28,DE,16,13,0,0,0,0,4,,,,,,4.0,34,10,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1050,Dennis Pitta,BAL,28,te,4,1,,,,,,,,,,,,1,0,
1051,Eddie Pleasant,HOU,25,ss,16,1,0,0,0,0,2,,,,,,,20,1,
1052,Adam Podlesh,CHI,30,p,16,0,,,,,,,,,,,,1,0,
1053,Dontari Poe*,KAN,23,NT,15,15,0,0,0,0,4,,,,,,4.5,43,9,
1054,Quinton Pointer,STL,25,,2,0,,,,,,,,,,,,1,0,
1055,Troy Polamalu*,PIT,32,SS,16,16,2,36,1,19,11,5,0,1,0,0,2.0,50,19,
1056,Chris Polk,PHI,24,,15,0,,,,,,,,,,,,4,1,
1057,Bernard Pollard,TEN,29,SS,16,16,3,36,0,32,10,,,,,,0.5,77,22,
1058,Tyler Polumbus,WAS,28,RT,16,16,,,,,,0,0,1,0,0,,2,0,
1059,Christian Ponder,MIN,25,QB,9,9,,,,,,0,7,1,-7,0,,1,0,
1060,Tracy Porter,OAK,27,cb/RCB,16,16,2,44,1,43,13,,,,,,1.5,53,14,
1061,Julian Posey,CLE,25,db,5,1,,,,,,,,,,,1.0,3,3,
1062,Paul Posluszny*,JAX,29,MLB,15,15,2,69,1,59,9,1,0,1,0,0,3.0,122,40,
1063,Mike Pouncey*,MIA,24,C,14,14,,,,,,0,1,0,-18,0,,1,0,
1064,Jerrell Powe,KAN,26,nt,2,1,0,0,0,0,1,,,,,,1.0,1,1,
1065,Bilal Powell,NYJ,25,RB,16,11,,,,,,0,1,1,0,0,,2,0,
1066,Shawn Powell,2TM,25,,7,0,,,,,,,,,,,,1,0,
1067,Ty Powell,2TM,25,,5,0,,,,,,,,,,,,7,2,
1068,Jerraud Powers,ARI,26,RCB,16,16,1,9,0,9,18,1,0,0,0,0,,60,6,
1069,Jordan Poyer,2TM,22,,12,0,,,,,,,,,,,,20,1,
1070,Shaun Prater,2TM,24,,9,3,1,30,0,30,1,,,,,,,6,3,
1071,Chris Prosinski,JAX,26,ss,16,1,0,0,0,0,2,,,,,,,12,4,
1072,Terrelle Pryor,OAK,24,QB,11,9,,,,,,0,7,4,-9,0,,,,
1073,Jordan Pugh,WAS,25,,4,0,1,16,0,16,1,,,,,,,1,0,
1074,Justin Pugh,NYG,23,RT,16,16,,,,,,,,,,,,3,0,
1075,Tanner Purdum,NYJ,29,,16,0,,,,,,,,,,,,0,1,
1076,Andrew Quarless,GNB,25,TE,16,10,,,,,,,,,,,,3,0,
1077,Brian Quick,STL,24,wr,16,5,,,,,,,,,,,,1,0,
1078,Ryan Quigley,NYJ,23,p,14,0,,,,,,,,,,,,1,0,
1079,Glover Quin,DET,27,SS,16,16,3,57,0,42,9,1,0,1,0,0,2.0,44,13,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1080,Robert Quinn*+,STL,23,DE,16,16,0,0,0,0,1,7,0,2,33,1,19.0,50,7,
1081,Will Rackley,JAX,24,LG,11,11,,,,,,,,,,,,2,0,
1082,Bobby Rainey,2TM,26,,15,6,,,,,,0,1,0,0,0,,1,0,
1083,Chris Rainey,IND,25,,2,0,,,,,,0,2,1,0,0,,,,
1084,Dominic Raiola,DET,35,C,16,16,,,,,,,,,,,,3,0,
1085,B.J. Raji,GNB,27,DE,16,16,,,,,,,,,,,,13,6,
1086,Bacarri Rambo,WAS,23,fs,11,3,,,,,,,,,,,1.0,31,11,
1087,Manuel Ramirez,DEN,30,C,16,16,,,,,,0,1,0,-14,0,,1,0,
1088,Joseph Randle,DAL,22,rb,13,2,,,,,,0,0,1,-7,0,,4,0,
1089,Rueben Randle,NYG,22,wr,16,3,,,,,,0,3,1,0,0,,1,0,
1090,Jay Ratliff,2TM,32,,5,4,,,,,,,,,,,1.5,7,2,
1091,Caesar Rayford,DAL,27,,7,0,,,,,,,,,,,,2,3,
1092,Mistral Raymond,MIN,26,ss,12,2,0,0,0,0,2,,,,,,,10,5,
1093,Kevin Reddick,NOR,24,,16,0,,,,,,1,0,0,0,0,,11,2,
1094,Cory Redding,IND,33,DE,15,15,0,0,0,0,2,0,0,1,0,0,4.5,22,14,1
1095,Isaac Redman,PIT,29,rb,3,1,,,,,,0,1,1,0,0,,,,
1096,Marcel Reece*,OAK,28,FB/rb,16,15,,,,,,,,,,,,1,0,
1097,Brooks Reed,HOU,26,LB,16,16,0,0,0,0,1,,,,,,3.0,43,13,
1098,David Reed,IND,26,,7,0,,,,,,1,0,0,0,0,,2,0,
1099,Ed Reed,2TM,35,,14,10,3,49,0,25,4,,,,,,,27,11,
1100,Eric Reid*,SFO,22,FS,16,16,4,54,0,53,12,0,0,2,0,0,,73,18,
1101,Riley Reiff,DET,25,LT,16,16,,,,,,0,0,1,0,0,,1,0,
1102,Konrad Reuland,NYJ,26,,10,0,,,,,,,,,,,,2,1,
