
833,Alex Mack,CLE,24,C,16,16,,,,,,,,,,,,1,0,
834,Elbert Mack,TAM,23,,15,3,3,36,0,36,4,,,,,,,26,3,
835,Jeremy Maclin,PHI,21,WR,15,13,,,,,,,,,,,,2,0,
836,Anthony Madison,3TM,28,,12,0,,,,,,,,,,,,9,3,
837,Alex Magee,KAN,22,,15,1,,,,,,,,,,,2.0,6,2,
838,Sean Mahan,TAM,29,,6,4,,,,,,0,0,1,0,0,,,,
839,Kaluka Maiava,CLE,22,,16,3,0,0,0,0,2,2,0,0,0,0,2.5,30,11,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
840,Nick Mangold*+,NYJ,25,C,16,16,,,,,,,,,,,,2,0,
841,Logan Mankins*,NWE,27,LG,16,16,,,,,,,,,,,,1,0,
842,Patrick Mannelly,CHI,34,,16,0,,,,,,,,,,,,0,2,
843,Danieal Manning,CHI,27,FS,15,10,1,35,0,35,2,3,0,3,4,0,1.0,72,20,1
844,Eli Manning,NYG,28,QB,16,16,,,,,,0,13,1,0,0,,,,
845,Mario Manningham,NYG,23,WR,14,10,,,,,,0,1,0,0,0,,2,0,
846,Marquand Manuel,DET,30,ss,9,6,0,0,0,0,2,1,0,0,0,0,,30,6,
847,Vince Manuwai,JAX,29,LG,16,16,,,,,,0,0,1,0,0,,1,0,
848,Olindo Mare,SEA,36,,16,0,,,,,,0,0,1,-3,0,,1,0,
849,Sen'Derrick Marks,TEN,22,,9,0,0,0,0,0,1,,,,,,1.0,7,5,
850,Laurence Maroney,NWE,24,rb,15,5,,,,,,1,4,0,0,0,,1,0,
851,Brandon Marshall*,DEN,25,WR,15,13,,,,,,,,,,,,2,0,
852,Richard Marshall,CAR,25,RCB,16,16,4,47,0,28,9,0,0,2,0,0,,75,13,
853,Charly Martin,CAR,25,,7,0,,,,,,,,,,,,5,1,
854,Derrick Martin,GNB,24,,14,1,,,,,,,,,,,,20,5,
855,Ruvell Martin,STL,27,,8,0,,,,,,0,0,1,0,0,,1,0,
856,Sherrod Martin,CAR,25,fs,16,5,3,35,0,23,4,1,0,0,0,0,,14,5,
857,Vaughn Martin,SDG,23,,10,0,,,,,,,,,,,,4,1,
858,Glenn Martinez,HOU,28,,7,0,,,,,,,,,,,,6,3,
859,Derrick Mason,BAL,35,WR,16,16,,,,,,,,,,,,2,1,
860,Mohamed Massaquoi,CLE,23,WR,16,11,,,,,,0,1,0,0,0,,5,0,
861,Evan Mathis,CIN,28,lg,13,7,,,,,,0,0,1,0,0,,,,
862,Rashean Mathis,JAX,29,RCB,10,10,3,46,0,29,7,2,0,1,0,0,,29,4,
863,Robert Mathis*,IND,28,LDE,14,9,0,0,0,0,2,5,0,0,0,0,9.5,24,13,
864,Clay Matthews*,GNB,23,ROLB,16,13,0,0,0,0,7,1,0,3,46,1,10.0,36,14,
865,Rey Maualuga,CIN,22,LLB,15,15,0,0,0,0,2,3,0,0,0,0,1.0,35,24,
866,Kevin Mawae*,TEN,38,C,16,16,,,,,,,,,,,,2,0,
867,Aaron Maybin,BUF,21,,16,0,,,,,,1,0,0,0,0,,9,7,
868,Brad Maynard,CHI,35,,16,0,,,,,,0,1,1,0,0,,1,0,
869,Jerod Mayo,NWE,23,LILB,13,12,,,,,,1,0,0,0,0,1.5,70,33,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
870,Corey Mays,KAN,26,RILB,16,13,0,0,0,0,2,,,,,,,66,19,
871,Joe Mays,PHI,24,,11,1,,,,,,1,0,0,0,0,,4,1,
872,Pat McAfee,IND,22,,16,0,,,,,,,,,,,,0,1,
873,Chris McAlister,NOR,32,,2,0,,,,,,1,0,1,0,0,,4,0,
874,Darcel McBath,DEN,24,,13,0,2,28,0,25,3,,,,,,,13,4,
875,Ryan McBean,DEN,25,LDE,14,14,,,,,,,,,,,,18,7,
876,Mat McBriar,DAL,30,,16,0,,,,,,,,,,,,2,0,
877,Turk McBride,DET,24,,11,4,,,,,,1,0,0,0,0,1.5,17,10,
878,Brice McCain,HOU,23,,16,1,1,0,0,0,3,,,,,,,11,1,
879,John McCargo,BUF,26,,11,1,,,,,,,,,,,,7,4,
880,Jameel McClain,BAL,24,,16,1,,,,,,,,,,,,13,9,
881,Le'Ron McClain*,BAL,25,FB,16,14,,,,,,,,,,,,0,1,
882,Darrell McClover,CHI,28,,13,0,,,,,,,,,,,,8,2,
883,Todd McClure,ATL,32,C,16,16,,,,,,0,0,1,0,0,,1,0,
884,Jason McCourty,TEN,22,,15,3,,,,,,1,0,0,0,0,,18,5,
885,LeSean McCoy,PHI,21,,16,4,,,,,,0,2,1,0,0,,1,0,
886,Matt McCoy,TAM,27,,12,2,,,,,,,,,,,,12,2,
887,Bobby McCray,NOR,28,,16,0,0,0,0,0,1,,,,,,1.5,8,4,
888,Tony McDaniel,MIA,24,,16,0,0,0,0,0,1,,,,,,1.5,13,3,
889,Brandon McDonald,CLE,24,RCB,16,10,1,39,0,39,10,1,0,0,0,0,1.0,50,5,
890,Ray McDonald,SFO,25,,16,0,,,,,,0,0,2,11,1,3.0,6,2,
891,Bryant McFadden,ARI,28,LCB,16,16,0,0,0,0,15,0,0,1,7,0,,64,5,
892,Darren McFadden,OAK,22,rb,12,7,,,,,,0,5,0,0,0,,1,0,
893,Willis McGahee,BAL,28,,16,1,,,,,,0,1,1,0,0,,,,
894,Terrence McGee,BUF,29,LCB,11,10,1,3,0,3,7,,,,,,,40,8,
895,Brandon McGowan,NWE,26,FS,16,11,0,0,0,0,5,3,0,2,0,0,,59,20,
896,Jon McGraw,KAN,30,FS,14,9,1,27,0,27,1,0,0,1,0,0,1.0,42,4,
897,Rocky McIntosh,WAS,27,RLB,16,16,2,27,0,18,4,2,1,0,0,0,,64,30,
898,Corey McIntyre,BUF,30,,15,4,,,,,,,,,,,,10,0,
899,Leodis McKelvin,BUF,24,,3,3,0,0,0,0,1,0,2,0,0,0,,8,3,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
900,Mike McKenzie,NOR,33,,5,2,1,8,0,8,4,,,,,,,8,3,
901,Scott McKillop,SFO,23,,16,0,,,,,,0,0,1,0,1,,3,4,
902,Brandon McKinney,BAL,26,,7,0,,,,,,,,,,,,2,0,
903,Bryant McKinnie*,MIN,30,LT,16,16,,,,,,0,0,1,0,0,,,,
904,Randy McMichael,STL,30,TE,16,16,,,,,,,,,,,,2,0,
905,Donovan McNabb*,PHI,33,QB,14,14,,,,,,0,10,3,-12,0,,1,0,
906,Marcus McNeill,SDG,26,LT,16,16,,,,,,,,,,,,1,0,
907,Gerald McRath,TEN,23,llb,16,5,1,1,0,1,1,,,,,,,26,15,
908,Robert Meachem,NOR,25,wr,16,7,,,,,,1,2,1,44,1,,2,0,
909,Brandon Mebane,SEA,24,LDT,15,15,,,,,,,,,,,1.5,40,9,
910,Rashard Mendenhall,PIT,22,RB,16,12,,,,,,0,3,1,0,0,,2,0,
911,Brandon Meriweather*,NWE,25,SS,16,16,5,149,1,56,9,2,0,0,0,0,,53,30,
912,Phillip Merling,MIA,24,,16,2,0,0,0,0,3,0,0,1,0,0,2.5,24,9,
913,Shawne Merriman,SDG,25,ROLB,14,14,,,,,,0,0,1,0,0,4.0,26,10,
914,William Middleton,JAX,23,,12,0,,,,,,0,1,0,0,0,,6,2,
915,Quintin Mikell*,PHI,29,SS,16,16,2,16,0,16,12,0,0,2,0,0,,69,21,
916,Brit Miller,SFO,23,,5,0,,,,,,,,,,,,4,0,
917,Heath Miller*,PIT,27,TE,16,16,,,,,,0,2,0,0,0,,4,2,
918,Roy Miller,TAM,22,,15,1,0,0,0,0,1,,,,,,2.0,28,6,
919,Zach Miller,OAK,24,TE,15,15,,,,,,0,0,1,0,0,,2,0,
920,Zach Miller,JAX,25,,14,0,,,,,,0,0,1,0,0,,0,1,
921,Lawyer Milloy,SEA,36,,16,1,0,0,0,0,2,,,,,,,27,7,
922,Jayme Mitchell,MIN,25,,4,0,,,,,,,,,,,,2,1,
923,Kawika Mitchell,BUF,30,rlb,5,5,,,,,,1,0,0,0,0,,17,10,
924,Marko Mitchell,WAS,24,,10,0,,,,,,,,,,,,0,1,
925,Marvin Mitchell,NOR,25,,14,2,,,,,,,,,,,,23,4,
926,Michael Mitchell,OAK,22,,16,0,,,,,,0,0,2,0,0,1.5,8,5,
927,Fili Moala,IND,24,,10,1,,,,,,,,,,,,4,1,
928,Ryan Moats,HOU,27,,14,2,,,,,,0,3,0,0,0,,6,0,
929,Antwaun Molden,HOU,24,,4,0,,,,,,,,,,,,0,1,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
930,Anthony Montgomery,WAS,25,,7,0,0,0,0,0,1,,,,,,,4,0,
931,Mike Montgomery,GNB,26,,10,0,,,,,,,,,,,,2,1,
932,Dre Moore,TAM,24,,7,0,,,,,,,,,,,,4,0,
933,Kareem Moore,WAS,25,,16,1,1,14,0,14,3,2,1,0,0,0,,14,8,
934,Kyle Moore,TAM,23,,8,0,0,0,0,0,1,,,,,,,9,2,
935,Lance Moore,NOR,26,,7,0,,,,,,,,,,,,1,0,
936,Matt Moore,CAR,25,qb,7,5,,,,,,0,2,1,-2,0,,,,
937,Mewelde Moore,PIT,27,,16,0,,,,,,,,,,,,1,0,
938,William Moore,ATL,24,,2,0,,,,,,,,,,,,0,1,
939,Knowshon Moreno,DEN,22,RB,16,9,,,,,,0,4,0,0,0,,1,0,
940,Sean Morey,ARI,33,,13,0,,,,,,,,,,,,15,2,
941,DaJuan Morgan,KAN,24,,13,2,,,,,,0,0,2,0,0,,15,0,
942,Josh Morgan,SFO,24,WR,16,15,,,,,,0,0,1,0,0,,1,0,
943,Chris Morris,OAK,26,LG,16,10,,,,,,0,0,1,0,0,,,,
944,Maurice Morris,DET,30,,14,3,,,,,,0,1,1,0,0,,0,1,
945,Kirk Morrison,OAK,27,MLB,16,16,,,,,,3,1,1,8,0,2.0,109,24,
946,Quentin Moses,MIA,26,,10,0,,,,,,,,,,,1.0,5,1,
947,C.J. Mosley,CLE,26,,12,1,,,,,,,,,,,,13,5,
948,Jarvis Moss,DEN,25,,7,0,0,0,0,0,1,,,,,,,,,
949,Randy Moss,NWE,32,WR,16,16,1,0,0,0,1,0,2,1,0,0,,3,0,
950,Santana Moss,WAS,30,WR,16,16,,,,,,0,2,0,0,0,,2,0,
951,Sinorice Moss,NYG,26,,8,0,,,,,,0,1,0,0,0,,2,0,
952,Ryan Mouton,TEN,23,,14,2,,,,,,0,4,2,0,0,,9,4,
953,Scott Mruczkowski,SDG,27,C,14,13,,,,,,,,,,,,1,0,
954,Ovie Mughelli,ATL,29,fb,14,7,,,,,,,,,,,,1,1,
955,Muhsin Muhammad,CAR,36,WR,14,13,,,,,,,,,,,,3,0,
956,Don Muhlbach,DET,28,,15,0,,,,,,1,0,0,0,0,,0,1,
957,Daniel Muir,IND,26,LDT,16,10,,,,,,,,,,,0.5,42,10,
958,Ryan Mundy,PIT,24,,16,0,0,0,0,0,1,0,0,1,0,0,,5,8,
959,Captain Munnerlyn,CAR,21,,15,4,0,0,0,0,1,1,2,2,0,0,,37,5,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
960,Louis Murphy,OAK,22,WR,16,9,,,,,,,,,,,,3,0,
961,Rico Murray,CIN,22,,4,0,,,,,,,,,,,,1,0,
962,Marques Murrell,NYJ,24,,10,0,,,,,,1,0,0,0,0,,8,4,
963,Brandon Myers,OAK,24,,11,2,,,,,,1,0,1,0,0,,0,2,
964,Chris Myers,HOU,28,C,16,16,,,,,,,,,,,,1,0,
965,Legedu Naanee,SDG,26,,15,1,,,,,,,,,,,,3,2,
966,Haruki Nakamura,BAL,23,,9,0,,,,,,1,0,0,0,0,,1,0,
967,Jeremy Navarre,JAX,22,,6,0,,,,,,,,,,,,5,0,
968,Nedu Ndukwe,CIN,24,SS,16,12,1,9,0,9,5,,,,,,2.0,60,26,
969,Joe Nedney,SFO,36,,14,0,,,,,,,,,,,,2,0,
970,Jordy Nelson,GNB,24,,13,0,,,,,,0,3,1,0,0,,,,
971,Reggie Nelson,JAX,26,FS,16,14,0,0,0,0,5,0,0,1,0,0,,64,6,
972,Shawn Nelson,BUF,24,TE,12,12,,,,,,0,2,2,0,0,,2,0,
973,Tom Nelson,CIN,23,,12,3,1,2,0,2,2,,,,,,,20,5,
974,Terence Newman*,DAL,31,LCB,16,16,3,36,1,27,18,3,1,0,0,0,,52,5,
975,Haloti Ngata*,BAL,25,LDE,14,13,0,0,0,0,1,1,0,1,0,0,1.5,25,10,
976,Stephen Nicholas,ATL,26,LLB,16,13,0,0,0,0,3,1,0,1,0,0,3.0,65,15,
977,Donnie Nickey,TEN,29,,16,1,,,,,,,,,,,,9,3,
978,Hakeem Nicks,NYG,21,wr,14,6,,,,,,0,2,1,0,0,,2,0,
979,Rob Ninkovich,NWE,25,,15,0,0,0,0,0,2,,,,,,1.0,14,9,
980,Jake Nordin,DET,25,,4,1,,,,,,,,,,,,2,0,
981,Moran Norris,SFO,31,rb,16,7,,,,,,0,1,1,0,0,,1,0,
982,Slade Norris,OAK,24,,4,0,,,,,,,,,,,,0,1,
983,Dennis Northcutt,DET,32,,16,2,,,,,,0,2,1,0,0,,3,1,
984,Jerious Norwood,ATL,26,,10,4,,,,,,0,1,1,2,0,,1,0,
985,Mike Nugent,2TM,27,,6,0,,,,,,,,,,,,1,0,
986,Keith Null,STL,24,,4,4,,,,,,0,3,2,-5,0,,,,
987,Ogemdi Nwagbuo,SDG,24,nt,12,5,0,0,0,0,2,,,,,,1.0,12,7,
988,Uche Nwaneri,JAX,25,RG,16,13,,,,,,,,,,,,2,0,
989,Ryan O'Callaghan,KAN,26,RT,14,12,,,,,,0,0,1,0,0,,,,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
990,Shaun O'Hara*,NYG,32,C,16,16,,,,,,0,0,1,0,0,,3,0,
991,Cyril Obiozor,GNB,23,,5,0,,,,,,,,,,,,2,0,
992,Ben Obomanu,SEA,26,,14,0,,,,,,0,1,1,0,0,,10,2,
993,Steve Octavien,DAL,25,,14,0,,,,,,,,,,,,1,2,
994,Antwan Odom,CIN,28,rde,6,6,0,0,0,0,2,,,,,,8.0,18,1,
995,Kevin Ogletree,DAL,22,,11,0,,,,,,0,2,1,0,0,,,,
996,Adewale Ogunleye,CHI,32,LDE,14,14,,,,,,0,0,3,-2,0,6.5,25,13,
997,Chike Okeafor,ARI,33,LOLB,13,13,0,0,0,0,1,,,,,,4.5,35,12,
998,Amobi Okoye,HOU,22,RDT,16,16,0,0,0,0,3,,,,,,1.5,26,12,
999,Paul Oliver,SDG,25,,16,3,1,34,0,34,3,0,0,1,40,1,1.0,38,11,
1000,Greg Olsen,CHI,24,TE,16,15,,,,,,0,0,2,0,0,,1,0,
1001,Igor Olshansky,DAL,27,RDE,16,14,,,,,,,,,,,1.5,29,11,
1002,Frank Omiyale,CHI,27,LG,16,12,,,,,,,,,,,,1,0,
1003,Kenny Onatolu,MIN,27,,16,0,,,,,,,,,,,,17,3,
1004,Brian Orakpo*,WAS,23,LLB,16,16,0,0,0,0,2,1,0,0,0,0,11.0,38,13,
1005,Kyle Orton,DEN,27,QB,16,15,,,,,,0,4,1,-2,0,,1,0,
1006,Kassim Osgood*,SDG,29,,16,0,,,,,,,,,,,,13,2,
1007,Jeff Otah,CAR,23,RT,13,13,,,,,,,,,,,,1,0,
1008,Chris Owens,ATL,23,lcb,16,6,2,13,0,13,2,0,0,1,0,0,,24,5,
1009,John Owens,SEA,29,,16,3,,,,,,,,,,,,0,1,
1010,Montell Owens,JAX,25,,16,0,,,,,,0,0,1,0,0,,11,3,
1011,Terrell Owens,BUF,36,WR,16,16,,,,,,0,1,0,0,0,,2,0,
1012,Calvin Pace,NYJ,29,ROLB,12,12,0,0,0,0,1,2,0,0,0,0,8.0,45,10,
1013,Jarrad Page,KAN,25,fs,5,5,0,0,0,0,2,1,0,0,0,0,,19,0,
1014,Ashlee Palmer,BUF,23,,14,2,,,,,,,,,,,,8,5,
1015,Carson Palmer,CIN,30,QB,16,16,,,,,,0,6,2,-12,0,,2,0,
1016,Juqua Parker,PHI,31,LDE,16,11,0,0,0,0,6,2,0,0,0,0,8.0,30,4,
1017,Willie Parker,PIT,29,,14,3,,,,,,0,2,1,0,0,,,,
1018,Cord Parks,STL,23,,2,0,,,,,,,,,,,,1,0,
1019,Roscoe Parrish,BUF,27,,12,0,,,,,,0,5,3,-4,0,,2,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1020,Bear Pascoe,NYG,23,,4,1,,,,,,,,,,,,0,1,
1021,Ben Patrick,ARI,25,te,9,7,,,,,,,,,,,,1,0,
1022,Dimitri Patterson,PHI,26,,11,0,0,0,0,0,1,1,0,0,0,0,,15,2,
1023,Mike Patterson,PHI,26,LDT,16,16,,,,,,,,,,,1.5,42,13,
1024,Karl Paymah,MIN,27,,12,2,0,0,0,0,2,1,0,0,0,0,,24,3,
1025,Kevin Payne,CHI,26,ss,13,5,0,0,0,0,5,,,,,,,39,7,
1026,Alvin Pearman,TEN,27,,5,0,,,,,,0,1,0,0,0,,3,1,
1027,Kalvin Pearson,DET,31,,12,0,,,,,,0,1,0,0,0,,14,5,
1028,Justin Peelle,ATL,30,TE,15,8,,,,,,0,0,1,0,0,,1,0,
1029,Domata Peko,CIN,25,LDT,11,11,0,0,0,0,1,,,,,,,12,11,
1030,Donald Penn,TAM,26,LT,16,16,,,,,,0,0,2,0,0,,1,0,
1031,Julius Peppers*,CAR,29,RDE,16,14,2,13,1,13,5,5,0,1,11,0,10.5,36,6,
1032,Charlie Peprah,ATL,26,,2,0,,,,,,,,,,,,1,0,
1033,Stephen Peterman,DET,27,RG,9,9,,,,,,,,,,,,2,0,
1034,Jason Peters*,PHI,27,LT,15,15,,,,,,0,0,1,0,0,,3,0,
1035,Adrian Peterson,CHI,30,,14,0,,,,,,,,,,,,8,1,
1036,Greg Peterson,JAX,25,,2,0,,,,,,,,,,,,1,0,
1037,Julian Peterson,DET,31,LLB,16,14,0,0,0,0,4,5,0,1,1,0,4.5,49,27,
1038,Kenny Peterson,DEN,31,RDE,16,14,,,,,,1,0,0,0,0,1.0,26,14,
1039,Mike Peterson,ATL,33,RLB,16,16,1,39,0,39,7,2,0,0,0,0,1.0,82,27,
1040,Will Peterson,DET,30,LCB,16,14,2,41,1,38,14,,,,,,,54,15,
1041,Brandon Pettigrew,DET,24,TE,11,11,,,,,,0,1,1,0,0,,0,1,
1042,Jermaine Phillips,TAM,30,,2,2,,,,,,,,,,,,6,5,
1043,Kenny Phillips,NYG,23,,2,2,2,22,0,22,2,,,,,,,9,4,
1044,Shaun Phillips,SDG,28,LOLB,16,16,0,0,0,0,3,7,0,0,0,0,7.0,47,12,
1045,Ryan Pickett,GNB,30,NT,13,9,0,0,0,0,2,,,,,,,22,11,
1046,Antonio Pierce,NYG,31,MLB,9,9,0,0,0,0,3,1,0,1,3,0,1.0,40,15,
1047,Sabby Piscitelli,TAM,26,SS,16,15,2,7,0,4,5,1,0,1,72,0,,66,14,
1048,Ropati Pitoitua,NYJ,24,,8,0,,,,,,,,,,,,2,1,
1049,Chester Pitts,HOU,30,,2,2,,,,,,,,,,,,1,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1050,Troy Polamalu,PIT,28,ss,5,5,3,17,0,16,7,,,,,,,18,2,
1051,Lousaka Polite,MIA,28,FB,16,9,,,,,,0,1,0,0,0,,1,0,
1052,Bernard Pollard,HOU,25,SS,13,13,4,121,1,70,7,1,0,3,0,1,1.5,81,21,
1053,Tyler Polumbus,DEN,24,RT,15,8,,,,,,0,1,1,0,0,,1,0,
1054,Ryan Pontbriand,CLE,30,,16,0,,,,,,0,1,0,-20,0,,0,1,
1055,Brodney Pool,CLE,25,SS,11,10,4,33,0,32,10,,,,,,1.0,39,11,
1056,Geoffrey Pope,2TM,25,,5,0,0,0,0,0,2,,,,,,,2,2,
1057,Leonard Pope,KAN,26,TE,13,8,,,,,,,,,,,,1,0,
1058,Brady Poppinga,GNB,30,,15,3,,,,,,,,,,,1.0,16,7,
1059,Joey Porter,MIA,32,ROLB,14,14,0,0,0,0,1,1,0,1,0,0,9.0,34,7,
1060,Tracy Porter,NOR,23,RCB,12,11,4,72,1,54,12,2,0,0,0,0,,48,9,
1061,Clinton Portis,WAS,28,RB,8,8,,,,,,0,1,1,0,0,,,,
1062,Paul Posluszny,BUF,25,MLB,12,12,3,20,0,17,4,3,0,0,0,0,1.0,88,23,
1063,Hank Poteat,CLE,32,,16,2,0,0,0,0,4,,,,,,1.0,26,8,
1064,Sione Pouha,NYJ,30,NT,16,14,,,,,,,,,,,,32,11,
1065,Jerraud Powers,IND,22,RCB,12,12,1,1,0,1,10,1,0,1,4,0,,55,8,
1066,Matt Prater,DEN,25,,16,0,,,,,,,,,,,,1,0,
1067,DeMario Pressley,NOR,24,,7,0,,,,,,,,,,,,15,0,
1068,Ricky Price,KAN,22,,2,0,,,,,,,,,,,,3,0,
1069,Pierson Prioleau,NOR,32,,16,1,0,0,0,0,1,0,0,1,0,0,,26,3,
1070,Trevor Pryce,BAL,34,rde,16,7,,,,,,1,0,0,0,0,6.5,19,12,
1071,Myron Pryor,NWE,23,,13,0,,,,,,1,0,0,0,0,,12,9,
1072,Maurice Purify,CIN,23,,5,0,,,,,,,,,,,,0,2,
1073,Glover Quin,HOU,23,LCB,15,12,0,0,0,0,11,,,,,,,54,12,
1074,Brady Quinn,CLE,25,QB,10,9,,,,,,0,4,1,-3,0,,1,0,
1075,Richard Quinn,DEN,23,,15,0,,,,,,,,,,,,0,1,
1076,Casey Rabach,WAS,32,C,16,16,,,,,,0,1,0,-5,0,,1,0,
1077,Chilo Rachal,SFO,23,RG,16,15,,,,,,,,,,,,3,0,
1078,Neil Rackers,ARI,33,,14,0,,,,,,,,,,,,7,0,
1079,Dominic Raiola,DET,31,C,16,16,,,,,,,,,,,,1,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1080,B.J. Raji,GNB,23,,14,1,0,0,0,0,1,,,,,,1.0,19,6,
1081,Manuel Ramirez,DET,26,LG,13,12,,,,,,0,0,1,0,0,,1,0,
1082,LaJuan Ramsey,STL,25,ldt,15,5,,,,,,1,0,0,0,0,1.0,13,3,
1083,Antwaan Randle El,WAS,30,,16,3,,,,,,0,4,0,0,0,,3,0,
1084,Louis Rankin,2TM,24,,9,0,,,,,,0,1,0,0,0,,0,2,
1085,Jay Ratliff*+,DAL,28,NT,16,16,,,,,,2,0,4,0,0,6.0,29,10,
1086,Keiwan Ratliff,PIT,28,,8,0,,,,,,,,,,,,9,0,
1087,Cory Redding,SEA,29,,15,3,,,,,,0,0,2,29,0,2.0,18,2,
1088,Ed Reed*,BAL,31,FS,12,12,3,111,1,52,5,3,3,3,13,0,,42,8,
1089,Jeff Reed,PIT,30,,16,0,,,,,,,,,,,,3,0,
1090,Josh Reed,BUF,29,,14,4,,,,,,0,3,1,0,0,,2,0,
1091,Nick Reed,SEA,22,,16,0,0,0,0,0,2,0,0,3,81,1,1.0,6,7,
1092,Jacques Reeves,HOU,27,lcb,12,5,1,19,0,19,7,,,,,,,25,6,
1093,Darrell Reid,DEN,27,,16,0,0,0,0,0,2,2,0,2,0,0,4.0,18,6,
1094,Chris Reis,NOR,26,,15,1,1,33,0,33,1,0,0,1,0,0,,14,3,
1095,Darrelle Revis*+,NYJ,24,LCB,16,16,6,121,1,67,31,,,,,,,47,7,
1096,Darius Reynaud,MIN,25,,11,0,,,,,,0,3,2,0,0,,,,
1097,Kerry Rhodes,NYJ,27,FS,16,14,3,17,0,11,13,0,0,1,44,0,,55,8,
1098,Ray Rice*,BAL,22,RB,16,15,,,,,,0,3,1,2,0,,3,0,
1099,Sidney Rice*,MIN,23,WR,16,14,,,,,,0,1,0,0,0,,1,0,
1100,Jay Richardson,OAK,25,,16,0,,,,,,,,,,,3.0,18,5,
1101,Mike Richardson,KAN,25,,11,1,,,,,,,,,,,,12,2,
1102,Tony Richardson,NYJ,38,FB,16,10,,,,,,0,0,1,0,0,,1,0,
1103,Keith Rivers,CIN,23,RLB,13,13,1,0,0,0,2,,,,,,1.0,45,26,
1104,Philip Rivers*,SDG,28,QB,16,16,,,,,,0,6,1,0,0,,,,
1105,David Roach,STL,24,,15,0,,,,,,0,1,0,0,0,,9,1,
1106,Nick Roach,CHI,24,RLB,16,15,0,0,0,0,3,3,0,1,0,0,2.0,54,21,
1107,Fred Robbins,NYG,32,RDT,16,12,0,0,0,0,5,0,0,1,11,0,2.0,21,4,
1108,Derrick Roberson,TAM,24,,6,0,0,0,0,0,2,,,,,,,2,1,
1109,Bryan Robinson,ARI,35,NT,16,15,0,0,0,0,3,0,0,1,0,0,1.0,17,11,
