
822,Andy Levitre,TEN,28,LG,16,16,,,,,,0,0,1,0,0,,1,0,
823,DeAndre Levy,DET,27,LB,16,16,1,13,0,13,5,,,,,,2.5,121,34,1
824,Keenan Lewis,NOR,28,LCB,16,16,2,2,0,2,13,,,,,,,37,4,
825,Kendrick Lewis,HOU,26,FS,16,16,2,32,1,27,6,3,0,1,0,0,,52,32,
826,Travis Lewis,DET,26,,2,0,,,,,,,,,,,,2,0,
827,Kory Lichtensteiger,WAS,29,C,16,16,,,,,,0,0,2,0,0,,,,
828,Ryan Lindley,2TM,25,,3,2,,,,,,0,2,2,0,0,,,,
829,Corey Linsley,GNB,23,C,16,16,,,,,,0,1,0,0,0,,3,0,
830,Sean Lissemore,SDG,27,dt/nt,15,8,,,,,,0,0,1,0,0,1.0,16,13,
831,Corey Liuget,SDG,24,de/DT,16,16,0,0,0,0,2,2,0,2,0,1,4.5,45,12,
832,Brandon Lloyd,SFO,33,te/wr,14,3,,,,,,,,,,,,1,0,
833,Phil Loadholt,MIN,28,RT,11,11,,,,,,0,0,1,0,0,,,,
834,Jake Locker,TEN,26,qb,7,5,,,,,,0,3,2,-2,0,,,,
835,Ricardo Lockette,SEA,28,,16,0,,,,,,1,0,0,0,0,,7,1,
836,Cullen Loeffler,MIN,33,,16,0,,,,,,,,,,,,4,0,
837,Curtis Lofton,NOR,28,LB,16,16,0,0,0,0,1,1,0,1,0,0,,100,45,
838,Bennie Logan,PHI,25,NT,16,16,0,0,0,0,1,1,0,0,0,0,,45,12,
839,Chris Long,STL,29,de,6,6,,,,,,0,0,1,0,0,1.0,5,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
840,Kyle Long*,CHI,26,RG,15,15,,,,,,,,,,,,4,0,
841,Spencer Long,WAS,24,,5,0,,,,,,,,,,,,1,0,
842,Erik Lorig,NOR,28,fb,10,6,,,,,,0,1,0,0,0,,2,0,
843,Craig Loston,JAX,25,,13,0,,,,,,,,,,,,2,1,
844,Star Lotulelei,CAR,25,dt/rdt,14,13,0,0,0,0,1,,,,,,2.0,21,8,
845,Lance Louis,IND,29,lg/rg,9,7,,,,,,,,,,,,3,1,
846,Al Louis-Jean,CHI,21,,9,0,0,0,0,0,1,,,,,,,6,3,
847,Kyle Love,CAR,28,,0,1,,,,,,,,,,,,0,1,
848,Dwight Lowery,ATL,28,S,16,15,2,21,0,21,5,2,0,1,0,0,1.0,60,19,
849,Cornelius Lucas,DET,23,lt/rt,15,3,,,,,,,,,,,,1,0,
850,Andrew Luck*,IND,25,QB,16,16,,,,,,0,13,4,-30,0,,3,2,
851,Ricky Lumpkin,OAK,26,,5,0,,,,,,,,,,,1.0,6,3,
852,Aaron Lynch,SFO,21,lb,16,3,0,0,0,0,4,,,,,,6.0,17,6,
853,Marshawn Lynch*,SEA,28,RB,16,14,,,,,,0,4,1,-1,0,,,,
854,Elbert Mack,HOU,28,,8,0,,,,,,,,,,,,6,0,
855,Khalil Mack,OAK,23,LB,16,16,0,0,0,0,3,1,0,0,0,0,4.0,59,16,
856,Jeremy Maclin,PHI,26,WR,16,16,,,,,,,,,,,,11,0,
857,Brandon Magee,TAM,24,,9,0,,,,,,,,,,,,7,0,
858,Kaluka Maiava,OAK,27,lb,4,2,,,,,,,,,,,,8,7,
859,Nick Mangold*,NYJ,30,C,15,15,,,,,,0,1,0,0,0,,2,0,
860,Logan Mankins,TAM,32,LG,16,16,,,,,,,,,,,,1,0,
861,Danieal Manning,HOU,32,db/ss,16,5,0,0,0,0,2,0,1,1,0,0,,32,14,
862,Peyton Manning*,DEN,38,QB,16,16,,,,,,0,6,1,-11,0,,2,0,
863,EJ Manuel,BUF,24,qb,5,4,,,,,,0,1,1,0,0,,,,
864,Johnny Manziel,CLE,22,qb,5,2,,,,,,0,1,1,0,0,,,,
865,Stansly Maponga,ATL,23,,12,0,,,,,,0,0,2,6,0,1.0,2,1,
866,Chris Maragos,PHI,27,,16,0,,,,,,1,0,0,0,0,,14,0,
867,Sen'Derrick Marks,JAX,27,DT,16,16,0,0,0,0,2,0,0,1,0,0,8.5,34,9,
868,Cassius Marsh,SEA,22,,5,0,,,,,,,,,,,,1,4,
869,Brandon Marshall,CHI,30,WR,13,13,,,,,,1,1,1,0,0,,4,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
870,Brandon Marshall,DEN,25,LB,14,13,1,0,0,0,9,2,0,0,0,0,2.0,95,24,
871,Richard Marshall,SDG,30,lcb,8,1,,,,,,,,,,,,18,6,
872,Eric Martin,CLE,23,lb,13,1,,,,,,1,1,1,0,0,,1,5,
873,Jonathan Martin,SFO,25,RT,15,9,,,,,,,,,,,,1,0,
874,Josh Martin,KAN,23,,14,0,,,,,,,,,,,0.5,11,4,
875,Kareem Martin,ARI,22,de,11,2,0,0,0,0,1,1,0,0,0,0,1.0,8,0,
876,Keshawn Martin,HOU,24,,16,0,,,,,,,,,,,,1,0,
877,Marcus Martin,SFO,21,C,8,8,,,,,,,,,,,,1,0,
878,Mike Martin,TEN,24,de,12,3,,,,,,,,,,,,7,6,
879,Sherrod Martin,JAX,30,cb/db,13,2,1,0,0,0,2,1,0,0,0,0,,13,3,
880,Zack Martin*+,DAL,24,RG,16,16,,,,,,,,,,,,1,0,
881,Tre Mason,STL,21,RB,12,9,,,,,,0,2,1,0,0,,1,0,
882,Jonathan Massaquoi,ATL,26,de/lb,15,3,0,0,0,0,1,,,,,,2.0,16,6,
883,Bobby Massie,ARI,25,RT,16,16,,,,,,0,0,1,0,0,,1,0,
884,Ricardo Mathews,SDG,27,nt,12,2,,,,,,2,0,0,0,0,1.5,15,6,
885,Ryan Mathews,SDG,27,de/rb,6,6,,,,,,0,1,1,0,0,,,,
886,Tyrann Mathieu,ARI,22,fs/ss,13,6,1,9,0,9,4,0,0,1,9,0,,37,2,
887,Evan Mathis*,PHI,33,LG,9,9,,,,,,,,,,,,1,0,
888,Rashean Mathis,DET,34,CB/rcb,16,16,1,41,1,41,9,2,0,0,0,0,,45,9,
889,Casey Matthews,PHI,25,LB,16,11,,,,,,1,0,1,8,0,1.5,31,22,
890,Chris Matthews,SEA,25,,3,0,,,,,,,,,,,,1,0,
891,Clay Matthews*,GNB,28,lolb/mlb/rolb,16,16,1,40,0,40,9,2,0,0,0,0,11.0,52,19,
892,Cliff Matthews,ATL,25,,7,0,0,0,0,0,1,,,,,,,7,2,
893,Jake Matthews,ATL,22,LT,15,15,,,,,,0,0,1,0,0,,1,0,
894,Rishard Matthews,MIA,25,,14,0,,,,,,0,1,0,0,0,,3,1,
895,Rey Maualuga,CIN,27,lb/MLB,12,12,1,4,0,4,5,,,,,,,35,26,
896,Josh Mauga,KAN,27,LILB/mlb,16,16,0,0,0,0,3,,,,,,0.5,82,21,
897,Josh Mauro,2TM,23,,5,2,0,0,0,0,1,,,,,,,4,2,
898,Michael Mauti,MIN,24,,9,0,,,,,,,,,,,,4,1,
899,Byron Maxwell,SEA,26,RCB,13,12,2,23,0,21,13,0,0,1,0,0,,45,5,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
900,Jerod Mayo,NWE,28,lb,6,6,,,,,,0,0,1,0,0,1.0,37,16,
901,Benson Mayowa,OAK,23,de,16,1,0,0,0,0,1,,,,,,1.0,9,5,
902,Joe Mays,KAN,29,rilb,8,3,,,,,,0,0,1,0,0,,16,4,
903,Taylor Mays,CIN,26,,16,0,,,,,,,,,,,1.0,9,2,1
904,Pat McAfee*+,IND,27,p,16,0,,,,,,,,,,,,2,1,
905,Trumaine McBride,NYG,29,cb,6,1,1,11,0,11,1,2,0,1,0,0,1.0,19,2,
906,Brice McCain,PIT,28,cb/rcb,14,9,3,56,1,31,6,0,0,1,26,0,,21,10,
907,Chris McCain,MIA,23,,10,0,,,,,,,,,,,1.0,4,0,
908,Jameel McClain,NYG,29,lb/MLB,16,14,0,0,0,0,3,1,0,0,0,0,2.5,75,41,
909,Robert McClain,ATL,26,cb,16,6,2,5,0,5,5,,,,,,1.0,49,10,
910,Rolando McClain,DAL,25,MLB,13,12,2,0,0,0,3,1,0,0,0,0,1.0,67,20,
911,Terrell McClain,DAL,26,,13,0,,,,,,1,0,0,0,0,1.0,14,5,
912,Albert McClellan,BAL,28,,16,0,,,,,,1,0,1,0,0,,13,6,
913,Shea McClellin,CHI,25,LB,12,10,0,0,0,0,1,,,,,,1.0,24,12,
914,Devin McCourty,NWE,27,S,16,16,2,70,0,60,9,1,0,0,0,0,,59,19,
915,Jason McCourty,TEN,27,CB,16,16,3,0,0,0,11,2,0,1,62,1,,77,8,
916,Josh McCown,TAM,35,QB,11,11,,,,,,0,10,5,-3,0,,1,0,
917,Colt McCoy,WAS,28,qb,5,4,,,,,,0,6,2,-1,0,,,,
918,Gerald McCoy*,TAM,26,DT,13,13,0,0,0,0,3,1,0,0,0,0,8.5,28,7,
919,LeSean McCoy*,PHI,26,RB,16,16,,,,,,0,4,0,0,0,,1,0,
920,Danny McCray,CHI,26,,15,0,,,,,,0,0,1,0,0,,17,7,
921,Demetrius McCray,JAX,23,LCB,16,12,0,0,0,0,3,,,,,,,42,7,
922,Kelcie McCray,KAN,26,,16,0,,,,,,,,,,,,9,2,
923,L.J. McCray,SFO,23,,14,0,,,,,,,,,,,,8,2,
924,Lerentee McCray,DEN,24,,13,0,0,0,0,0,1,1,0,0,0,0,1.0,5,3,
925,Daniel McCullers,PIT,22,,9,1,,,,,,,,,,,,1,2,
926,Jacobbi McDaniel,CLE,25,,1,0,0,0,0,0,1,,,,,,,,,
927,Tony McDaniel,SEA,29,dt/LDT,16,14,0,0,0,0,2,0,0,1,0,0,,17,24,1
928,Clinton McDonald,TAM,27,DT,13,13,1,3,0,3,2,0,0,2,4,0,5.0,35,11,
929,Dewey McDonald,IND,24,,12,0,,,,,,,,,,,,11,2,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
930,Nick McDonald,CLE,27,c,8,7,,,,,,,,,,,,1,0,
931,Ray McDonald,SFO,30,LDT,14,14,,,,,,1,0,0,0,0,3.0,26,13,
932,T.J. McDonald,STL,23,s/SS,16,16,1,20,0,20,7,0,0,1,3,0,2.0,84,21,
933,Vance McDonald,SFO,24,te,8,4,,,,,,0,1,0,0,0,,1,0,
934,Bradley McDougald,TAM,24,ss,15,5,1,0,0,0,7,,,,,,,40,10,
935,Darren McFadden,OAK,27,RB,16,12,,,,,,0,1,0,0,0,,2,1,
936,Leon McFadden,SFO,24,,7,0,0,0,0,0,1,,,,,,,5,1,
937,Marshall McFadden,STL,28,,5,0,,,,,,,,,,,,3,1,
938,Brandon McGee,STL,24,,2,0,,,,,,,,,,,,3,1,
939,Stacy McGee,OAK,24,,11,0,,,,,,,,,,,,2,2,
940,Keith McGill,OAK,25,rcb,12,1,0,0,0,0,1,0,0,1,18,1,,9,0,
941,Matt McGloin,OAK,25,,1,0,,,,,,,,,,,,1,0,
942,Mike McGlynn,KAN,29,LG,14,13,,,,,,,,,,,,1,0,
943,Leodis McKelvin,BUF,29,LCB,10,9,4,10,0,9,8,1,1,0,0,0,,45,3,
944,Jerick McKinnon,MIN,22,rb,11,6,,,,,,,,,,,,1,0,
945,Joe McKnight,KAN,26,,2,0,,,,,,,,,,,,1,0,
946,Steve McLendon,PIT,28,NT,12,11,,,,,,,,,,,1.0,12,10,
947,Rodney McLeod,STL,24,FS/s,16,16,2,1,0,1,6,2,0,3,9,0,,62,10,
948,Sherrick McManis,CHI,27,,12,0,,,,,,0,0,1,0,0,,10,2,
949,Josh McNary,IND,26,lb,15,4,,,,,,,,,,,0.5,16,13,
950,Pernell McPhee,BAL,26,,16,0,0,0,0,0,4,1,0,0,0,0,7.5,17,14,
951,Jake McQuaide,STL,27,,16,0,,,,,,,,,,,,2,0,
952,Robert Meachem,NOR,30,wr,11,2,,,,,,,,,,,,3,0,
953,Steven Means,2TM,25,,2,0,,,,,,,,,,,,0,1,
954,Brandon Mebane,SEA,29,dt/ldt/rdt,9,9,,,,,,,,,,,1.0,11,9,
955,Jamie Meder,2TM,23,,1,0,,,,,,,,,,,,1,0,
956,Henry Melton,DAL,28,dt,16,3,0,0,0,0,4,0,0,2,1,0,5.0,11,4,
957,Rashaan Melvin,2TM,25,,3,2,0,0,0,0,1,1,0,0,0,0,,28,7,
958,Whitney Mercilus,HOU,24,LB,15,13,,,,,,2,0,0,0,0,5.0,31,19,
959,Brandon Meriweather,WAS,30,SS,10,10,0,0,0,0,3,3,0,1,0,0,3.0,36,19,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
960,Jack Mewhort,IND,23,LG/rt,14,14,,,,,,,,,,,,2,0,
961,Jeromy Miles,BAL,27,s,16,2,1,6,0,6,1,2,0,1,0,0,,23,11,
962,Bruce Miller,SFO,27,FB,16,8,,,,,,0,1,0,0,0,,1,0,
963,Gabe Miller,WAS,27,,7,0,,,,,,,,,,,,2,2,
964,Heath Miller,PIT,32,TE,16,16,,,,,,0,2,0,0,0,,4,0,
965,Lamar Miller,MIA,23,RB,16,16,,,,,,0,3,1,0,0,,1,0,
966,Roy Miller,JAX,27,DT,14,14,0,0,0,0,1,,,,,,1.0,21,10,
967,Von Miller*,DEN,25,LB,16,16,0,0,0,0,2,1,0,1,2,0,14.0,48,18,
968,Dee Milliner,NYJ,23,cb,3,2,0,0,0,0,2,,,,,,,5,1,
969,Jordan Mills,CHI,24,RT,13,13,,,,,,,,,,,,1,0,
970,Jeremy Mincey,DAL,31,DE,16,16,0,0,0,0,1,2,0,2,0,0,6.0,26,20,
971,Barkevious Mingo,CLE,24,LB,15,11,0,0,0,0,4,0,0,1,0,0,2.0,26,16,
972,Chase Minnifield,WAS,25,cb,7,1,,,,,,,,,,,,4,0,
973,Kevin Minter,ARI,24,lb,16,5,,,,,,,,,,,1.0,40,5,
974,Koa Misi,MIA,27,LB,11,11,0,0,0,0,2,0,0,1,0,0,1.0,50,16,
975,Earl Mitchell,MIA,27,dt,16,4,0,0,0,0,1,,,,,,2.0,22,11,
976,Michael Mitchell,PIT,27,FS,16,16,0,0,0,0,3,2,0,0,0,0,,55,21,
977,Arthur Moats,PIT,26,ROLB,16,9,,,,,,2,0,1,0,0,4.0,17,7,
978,Dontay Moch,TEN,26,,3,0,0,0,0,0,1,,,,,,,4,0,
979,Mike Mohamed,HOU,26,lb,14,2,1,0,0,0,6,,,,,,,39,28,
980,Donte Moncrief,IND,21,wr,16,2,,,,,,,,,,,,3,0,
981,Nick Moody,SFO,24,lb,16,2,,,,,,,,,,,,16,5,
982,Damontre Moore,NYG,22,,16,0,0,0,0,0,2,,,,,,5.5,25,7,
983,Marlon Moore,CLE,27,,13,0,,,,,,1,0,1,0,0,,9,0,
984,Rahim Moore,DEN,24,FS/ss,16,16,4,36,0,19,6,1,0,1,0,0,,45,6,
985,Sio Moore,OAK,24,LB,11,11,0,0,0,0,1,1,0,0,0,0,3.0,67,22,
986,Sterling Moore,DAL,24,cb/db,16,7,0,0,0,0,13,1,0,2,17,0,,39,11,
987,William Moore,ATL,29,s,7,7,,,,,,2,0,0,0,0,,13,12,
988,Zach Moore,NWE,24,de,8,1,,,,,,1,0,1,0,0,0.5,0,4,
989,Derrick Morgan,TEN,25,LB,16,16,0,0,0,0,7,2,0,0,0,0,6.5,43,20,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
990,Joe Morgan,NOR,26,wr,5,2,,,,,,,,,,,,1,0,
991,Josh Morgan,CHI,29,wr,14,7,,,,,,,,,,,,1,0,
992,Mike Morgan,SEA,26,,16,0,,,,,,,,,,,,7,3,
993,Alfred Morris*,WAS,26,RB,16,16,,,,,,0,2,1,0,0,,2,0,
994,Darryl Morris,HOU,24,lcb,11,1,1,0,0,0,7,,,,,,,26,5,
995,Thomas Morstead,NOR,28,p,16,0,,,,,,,,,,,,2,0,
996,Morgan Moses,WAS,23,lt,8,1,,,,,,,,,,,,1,0,
997,Brandon Mosley,NYG,26,,9,0,,,,,,,,,,,,1,0,
998,C.J. Mosley,DET,31,DT,15,8,,,,,,1,0,0,0,0,2.5,17,10,
999,C.J. Mosley*,BAL,22,LB,16,16,2,23,0,18,8,1,0,1,6,0,3.0,99,52,
1000,Santana Moss,WAS,35,,10,0,,,,,,0,0,1,5,0,,,,
1001,Henoc Muamba,IND,25,,13,0,,,,,,,,,,,,4,2,
1002,Andy Mulumba,GNB,24,,2,0,,,,,,,,,,,,1,0,
1003,Ryan Mundy,CHI,29,S/ss,16,16,4,52,1,45,6,0,0,1,0,0,1.0,75,28,
1004,Captain Munnerlyn,MIN,26,LCB,16,16,2,1,0,1,4,0,0,1,0,0,,51,10,
1005,Louis Murphy,TAM,27,wr,11,3,,,,,,0,1,0,0,0,,1,0,
1006,Trent Murphy,WAS,24,ROLB,15,8,0,0,0,0,1,2,0,1,0,0,2.5,22,11,
1007,DeMarco Murray*+,DAL,26,RB,16,16,,,,,,0,6,2,0,0,,2,0,
1008,Latavius Murray,OAK,24,rb,15,3,,,,,,0,1,0,0,0,,4,0,
1009,Brandon Myers,TAM,29,te/wr,14,6,,,,,,0,0,1,0,0,,,,
1010,Chris Myers,HOU,33,C,16,16,,,,,,0,1,0,-20,0,,1,1,
1011,Ryan Nassib,NYG,24,,4,0,,,,,,0,1,1,0,0,,,,
1012,Mike Neal,GNB,27,de/rolb,16,3,,,,,,,,,,,4.5,24,18,
1013,Corey Nelson,DEN,22,,16,0,0,0,0,0,1,,,,,,,11,7,
1014,David Nelson,NYJ,28,wr,6,5,,,,,,0,2,0,0,0,,1,0,
1015,Jordy Nelson*,GNB,29,WR,16,16,,,,,,0,0,1,0,0,,1,0,
1016,Kyle Nelson,SFO,28,,16,0,,,,,,,,,,,,3,0,
1017,Reggie Nelson,CIN,31,FS,16,16,4,30,0,31,12,0,0,1,6,0,1.5,65,34,
1018,Marshall Newhouse,CIN,26,rt/t/te,15,5,,,,,,,,,,,,1,1,
1019,Terence Newman,CIN,36,LCB,13,13,1,3,0,3,15,,,,,,,51,24,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1020,Jonathan Newsome,IND,23,lb,16,1,,,,,,4,0,0,0,0,6.5,24,9,
1021,Cam Newton,CAR,25,QB,14,14,,,,,,0,12,3,-13,0,,3,0,
1022,Haloti Ngata,BAL,30,DT,12,12,2,16,0,13,8,2,0,0,0,0,2.0,20,15,
1023,Troy Niklas,ARI,22,te,7,2,,,,,,,,,,,,2,0,
1024,Rob Ninkovich,NWE,30,DE,16,16,1,11,0,11,4,0,0,1,15,1,8.0,53,24,
1025,Josh Norman,CAR,27,RCB,14,10,2,60,0,33,11,1,1,1,0,0,,40,14,
1026,Brad Nortman,CAR,25,p,16,0,,,,,,0,1,1,0,0,,,,
1027,Andrew Norwell,CAR,23,LG/rg,10,9,,,,,,,,,,,,1,0,
1028,Kevin Norwood,SEA,25,wr,9,2,,,,,,,,,,,,2,0,
1029,Mike Nugent,CIN,32,k,16,0,,,,,,,,,,,,1,1,
1030,Pat O'Donnell,CHI,23,p,16,0,,,,,,0,1,1,0,0,,2,0,
1031,Jared Odrick,MIA,27,DT/lb,16,16,0,0,0,0,5,1,0,1,0,0,1.0,23,6,
1032,Alec Ogletree,STL,23,LB,16,16,2,44,0,44,12,4,0,0,0,0,,84,27,
1033,Kevin Ogletree,NYG,27,,7,0,,,,,,,,,,,,1,0,
1034,Alex Okafor,ARI,23,LB,13,12,1,26,0,26,3,,,,,,8.0,30,4,
1035,Kenny Okoro,WAS,25,,2,0,,,,,,,,,,,,1,0,
1036,Russell Okung,SEA,27,LT,14,14,,,,,,,,,,,,1,0,
1037,Michael Ola,CHI,26,lg/lt/rg/rt,13,12,,,,,,,,,,,,1,0,
1038,Jamize Olawale,OAK,25,,16,0,,,,,,1,0,0,0,0,,8,0,
1039,Branden Oliver,SDG,23,rb,14,7,,,,,,,,,,,,1,0,
1040,Greg Olsen*,CAR,29,TE,16,16,,,,,,0,1,2,-4,0,,1,0,
1041,Patrick Omameh,TAM,25,RG,16,16,,,,,,,,,,,,3,0,
1042,Brian Orakpo,WAS,28,rolb,7,7,0,0,0,0,1,,,,,,0.5,14,10,
1043,Zach Orr,BAL,22,,15,0,,,,,,,,,,,,7,4,
1044,Kyle Orton,BUF,32,QB,12,12,,,,,,0,3,1,0,0,,,,
1045,Kassim Osgood,SFO,34,,13,0,,,,,,,,,,,,6,0,
1046,Matt Overton,IND,29,,16,0,,,,,,,,,,,,3,0,
1047,Chris Owens,KAN,28,cb/db,11,3,0,0,0,0,4,0,0,1,0,0,0.5,27,6,
1048,Montell Owens,2TM,30,,6,0,,,,,,,,,,,,0,1,
1049,Calvin Pace,NYJ,34,LB,16,16,0,0,0,0,3,,,,,,5.0,27,11,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1050,Stephen Paea,CHI,26,DT/nt,16,16,0,0,0,0,3,2,0,0,0,0,6.0,24,9,
1051,Jeoffrey Pagan,HOU,21,,16,0,,,,,,,,,,,,5,5,
1052,Tenny Palepoi,SDG,24,,16,0,,,,,,,,,,,,9,7,
1053,Ashlee Palmer,DET,28,lb,16,5,0,0,0,0,2,,,,,,1.5,10,4,
1054,Carson Palmer,ARI,35,qb,6,6,,,,,,0,3,2,0,0,,2,0,
1055,Michael Palmer,PIT,26,te,15,1,,,,,,,,,,,,2,0,
1056,Preston Parker,NYG,27,wr,16,7,,,,,,0,2,0,0,0,,3,0,
1057,Ron Parker,KAN,27,db/lcb/SS,16,15,1,10,0,10,12,1,0,0,0,0,1.0,84,10,
1058,Cody Parkey*,PHI,22,k,16,0,,,,,,,,,,,,2,1,
1059,Tyler Patmon,DAL,23,,11,0,1,58,1,58,1,,,,,,,10,1,
1060,Mike Patterson,NYG,31,LDT,16,8,,,,,,,,,,,,15,12,
1061,Solomon Patton,2TM,24,,13,0,,,,,,0,1,1,0,0,,,,
1062,Niles Paul,WAS,25,te/wr,16,7,,,,,,0,1,1,0,0,,5,1,
1063,Logan Paulsen,WAS,27,TE/wr,16,12,,,,,,0,1,0,0,0,,3,0,
1064,Spencer Paysinger,NYG,26,lb,15,1,,,,,,,,,,,,12,3,
1065,Cedric Peerman,CIN,28,,16,0,,,,,,0,1,0,0,0,,14,3,
1066,Domata Peko,CIN,30,NT,16,16,,,,,,,,,,,1.0,28,22,
1067,Donald Penn,OAK,31,LT,16,16,,,,,,0,0,1,0,0,,2,0,
1068,Mike Pennel,GNB,23,,13,0,,,,,,,,,,,,8,1,
1069,Julius Peppers,GNB,34,de/LOLB/rolb,16,16,2,101,2,52,11,6,0,3,2,0,7.0,34,20,
1070,Nick Perry,GNB,24,rolb,15,4,0,0,0,0,1,1,0,1,0,0,3.0,23,9,
1071,Senorise Perry,CHI,23,,16,0,,,,,,2,0,0,0,0,,8,2,
1072,Corey Peters,ATL,26,dt,15,2,,,,,,,,,,,2.0,15,11,
1073,Patrick Peterson*,ARI,24,LCB,16,16,3,30,1,30,7,,,,,,1.0,48,7,
1074,Brandon Pettigrew,DET,29,TE,14,9,,,,,,,,,,,,1,0,
1075,Adrian Phillips,SDG,22,,3,0,,,,,,,,,,,,0,1,
1076,John Phillips,SDG,27,te,16,1,,,,,,,,,,,,8,2,
1077,Shaun Phillips,2TM,33,,16,1,0,0,0,0,2,,,,,,2.0,16,10,
1078,Ryan Pickett,HOU,35,NT,13,13,0,0,0,0,3,,,,,,,11,9,
1079,Bernard Pierce,BAL,23,rb,13,2,,,,,,0,1,0,0,0,,1,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1080,Kevin Pierre-Louis,SEA,23,,7,0,,,,,,0,0,1,0,0,,10,3,
1081,Jason Pierre-Paul,NYG,25,DE,16,16,0,0,0,0,6,3,0,1,0,0,12.5,53,24,
1082,Ropati Pitoitua,TEN,29,DE,12,11,0,0,0,0,1,0,0,1,0,0,2.0,15,15,
1083,Eddie Pleasant,HOU,26,,14,0,0,0,0,0,1,,,,,,,5,1,
1084,Dontari Poe*,KAN,24,NT,16,16,0,0,0,0,1,,,,,,6.0,38,8,
1085,Troy Polamalu,PIT,33,fs/SS,12,12,0,0,0,0,1,1,0,1,13,0,,45,24,
1086,Chris Polk,PHI,25,,14,0,,,,,,0,1,0,0,0,,4,1,
1087,Bernard Pollard,TEN,30,ss,5,5,0,0,0,0,1,,,,,,1.0,22,5,
1088,Tyler Polumbus,WAS,29,rt,11,7,,,,,,,,,,,,1,0,
1089,Christian Ponder,MIN,26,qb,2,1,,,,,,,,,,,,1,0,
1090,Tracy Porter,WAS,28,rcb,3,1,0,0,0,0,1,,,,,,,3,2,
1091,Paul Posluszny,JAX,30,mlb,7,7,0,0,0,0,1,0,0,1,10,0,2.0,47,22,
1092,Maurkice Pouncey*+,PIT,25,C,16,16,,,,,,,,,,,,1,0,
1093,Jerrell Powe,HOU,27,dt/nt,16,3,0,0,0,0,1,,,,,,,6,4,
