
836,Omare Lowe,JAX,30,,5,0,,,,,,,,,,,,4,0,
837,Dwight Lowery,NYJ,22,RCB,16,10,1,0,0,0,16,5,0,0,0,0,,54,10,
838,Calvin Lowry,2TM,25,,16,3,0,0,0,0,2,,,,,,,11,7,
839,Ken Lucas,CAR,29,RCB,16,16,2,74,0,43,10,,,,,,,53,7,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
840,Deuce Lutui,ARI,25,RG,16,16,,,,,,,,,,,,3,0,
841,Corey Lynch,CIN,23,,7,0,1,6,0,6,1,,,,,,,3,4,
842,Marshawn Lynch*,BUF,22,RB,15,15,,,,,,0,2,2,0,0,,,,
843,Corey Mace,BUF,23,,3,0,,,,,,,,,,,,1,0,
844,Elbert Mack,TAM,22,,15,0,0,0,0,0,1,,,,,,,13,2,
845,Anthony Madison,PIT,27,,16,0,,,,,,,,,,,,17,2,
846,Sam Madison,NYG,34,,7,0,1,21,0,21,2,,,,,,,7,1,
847,Josh Mallard,CIN,29,,2,0,,,,,,,,,,,,1,0,
848,Alfred Malone,GNB,26,,4,0,0,0,0,0,1,,,,,,,3,1,
849,Logan Mankins,NWE,26,LG,16,16,,,,,,,,,,,,2,0,
850,Danieal Manning,CHI,26,,14,1,1,42,0,42,4,0,2,0,0,0,1.0,28,5,
851,Ricky Manning,STL,28,,5,1,,,,,,,,,,,1.0,6,1,
852,Marquand Manuel,DEN,29,SS,16,14,0,0,0,0,4,,,,,,,61,22,
853,Olindo Mare,SEA,35,,16,0,,,,,,,,,,,,2,0,
854,Brandon Marshall*,DEN,24,WR,15,15,,,,,,0,4,0,0,0,,2,0,
855,Richard Marshall,CAR,24,,16,0,1,11,0,11,4,,,,,,2.0,68,7,
856,David Martin,MIA,29,te,16,7,,,,,,1,1,0,0,0,,4,1,
857,Derrick Martin,BAL,23,,4,0,,,,,,,,,,,,1,0,
858,Ruvell Martin,GNB,26,,13,1,,,,,,,,,,,,2,1,
859,Derrick Mason,BAL,34,WR,16,16,,,,,,0,2,1,0,0,,2,0,
860,Rashean Mathis,JAX,28,LCB,12,12,4,151,2,72,9,1,0,1,0,0,1.0,39,1,
861,Robert Mathis*,IND,27,,15,2,0,0,0,0,3,5,0,3,37,1,11.5,36,12,
862,Kevin Mawae*+,TEN,37,C,15,15,,,,,,0,1,1,-1,0,,1,0,
863,Jim Maxwell,CIN,27,,2,0,,,,,,,,,,,,1,2,
864,Brad Maynard,CHI,34,,16,0,,,,,,,,,,,,2,0,
865,Jerod Mayo,NWE,22,LILB,16,16,0,0,0,0,4,1,0,1,0,0,,98,28,
866,Corey Mays,CIN,25,,12,0,,,,,,1,0,1,0,0,,11,5,
867,Chris McAlister,BAL,31,lcb,6,5,3,28,0,16,7,0,0,1,11,0,,13,3,
868,Deuce McAllister,NOR,30,rb,13,6,,,,,,0,0,1,0,0,,,,
869,Trumaine McBride,CHI,23,,16,1,1,0,0,0,2,,,,,,,10,1,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
870,Turk McBride,KAN,23,LDE,9,9,,,,,,1,0,2,0,0,,25,16,
871,Justin McCareins,TEN,30,WR,14,10,,,,,,0,2,0,0,0,,1,0,
872,Marcus McCauley,MIN,25,,10,1,,,,,,,,,,,,5,1,
873,Jameel McClain,BAL,23,,16,0,,,,,,,,,,,2.5,5,4,2
874,Le'Ron McClain*+,BAL,24,FB,16,16,,,,,,0,4,0,0,0,,1,0,
875,Darrell McClover,CHI,27,,10,0,,,,,,,,,,,,5,1,
876,Andy McCollum,DET,38,,12,4,,,,,,,,,,,,1,0,
877,Matt McCoy,TAM,26,,5,0,,,,,,1,0,0,0,0,,7,0,
878,Bobby McCray,NOR,27,LDE,16,8,,,,,,1,0,0,0,0,6.0,25,4,
879,Marlon McCree,DEN,31,fs,8,7,0,0,0,0,2,,,,,,,23,6,
880,Robert McCune,BAL,29,,1,0,,,,,,,,,,,,1,0,
881,Tony McDaniel,JAX,23,,10,3,0,0,0,0,2,,,,,,0.5,10,6,
882,Brandon McDonald,CLE,23,RCB,16,15,5,146,1,98,17,1,0,0,0,0,,64,11,
883,Ray McDonald,SFO,24,LDE,15,9,0,0,0,0,4,,,,,,1.0,20,7,
884,Shaun McDonald,DET,27,wr,12,7,,,,,,0,2,0,0,0,,1,0,
885,Jerome McDougle,NYG,30,,4,0,0,0,0,0,1,,,,,,,1,1,
886,Bryant McFadden,PIT,27,RCB,10,8,2,0,0,0,8,0,0,1,0,0,1.0,37,4,
887,Darren McFadden,OAK,21,rb,13,5,,,,,,0,3,1,0,0,,5,0,
888,Willis McGahee,BAL,27,RB,13,8,,,,,,0,3,1,0,0,,,,
889,Terrence McGee,BUF,28,LCB,14,13,3,36,0,36,18,,,,,,,61,5,
890,Willie McGinest,CLE,37,LOLB,14,14,0,0,0,0,2,,,,,,1.0,43,13,
891,Brandon McGowan,CHI,25,,2,1,0,0,0,0,1,,,,,,,2,2,
892,Jon McGraw,KAN,29,,16,0,1,4,0,4,1,1,0,0,0,0,,35,9,
893,Sean McHugh,PIT,26,,15,3,,,,,,,,,,,,1,0,
894,Damion McIntosh,KAN,31,RT,16,16,,,,,,0,0,1,0,0,,,,
895,Rocky McIntosh,WAS,26,RLB,16,15,1,4,0,4,5,2,0,0,0,0,2.0,60,27,
896,Corey McIntyre,BUF,29,,11,2,,,,,,,,,,,,1,1,
897,Leodis McKelvin,BUF,23,rcb,16,6,2,64,1,64,5,1,1,1,0,0,,25,6,
898,Kareem McKenzie,NYG,29,RT,16,16,,,,,,0,0,3,0,0,,,,
899,Mike McKenzie,NOR,32,lcb,7,6,1,14,0,14,3,,,,,,,21,1,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
900,Jason McKie,CHI,28,FB,11,8,,,,,,0,1,0,0,0,,1,0,
901,Brandon McKinney,BAL,25,,11,0,,,,,,0,0,1,4,0,,9,2,
902,Donovan McNabb,PHI,32,QB,16,16,,,,,,0,7,0,-10,0,,2,0,
903,Marcus McNeill,SDG,25,LT,14,14,,,,,,0,0,1,0,0,,1,0,
904,R.W. McQuarters,NYG,32,,10,0,,,,,,0,1,1,0,0,,4,2,
905,Robert Meachem,NOR,24,,14,3,,,,,,,,,,,,1,0,
906,Brandon Mebane,SEA,23,LDT,16,16,0,0,0,0,1,2,0,0,0,0,5.5,29,10,
907,Brad Meester,JAX,31,C,10,10,,,,,,0,1,1,-1,0,,2,0,
908,Rob Meier,JAX,31,RDT,15,15,,,,,,,,,,,2.0,26,4,
909,Brandon Meriweather,NWE,24,SS,16,11,4,25,0,19,9,2,0,0,0,0,2.0,61,22,
910,Phillip Merling,MIA,23,,16,2,1,25,1,25,2,0,0,1,0,0,1.0,21,6,
911,Shawne Merriman,SDG,24,,1,1,,,,,,,,,,,,1,1,
912,Brandon Middleton,DET,27,,8,0,,,,,,0,3,0,0,0,,1,0,
913,Quintin Mikell,PHI,28,SS,16,16,3,53,0,41,9,2,0,0,0,0,2.0,68,25,
914,Edmond Miles,NYG,24,,2,0,,,,,,,,,,,,0,1,
915,Billy Miller,NOR,31,te,15,5,,,,,,0,0,1,0,0,,2,0,
916,Brandon Miller,SEA,22,,1,0,,,,,,,,,,,,2,0,
917,Heath Miller,PIT,26,TE,14,14,,,,,,0,1,0,0,0,,5,0,
918,Justin Miller,2TM,24,,8,0,,,,,,0,1,0,0,0,,1,1,
919,Zach Miller,OAK,23,TE,16,15,,,,,,0,0,1,0,0,,3,0,
920,Lawyer Milloy,ATL,35,SS,15,15,1,38,0,38,5,1,0,0,0,0,,76,17,
921,Garrett Mills,MIN,25,,8,0,,,,,,,,,,,,3,0,
922,Jeremy Mincey,JAX,25,,3,0,,,,,,,,,,,1.0,4,1,
923,Travis Minor,STL,29,,13,0,,,,,,0,1,1,0,0,,2,2,
924,Kawika Mitchell,BUF,29,RLB,16,15,2,33,0,32,3,2,0,0,0,0,4.0,57,25,
925,Marvin Mitchell,NOR,24,,15,0,,,,,,0,0,1,0,0,,8,2,
926,Ryan Moats,HOU,26,,9,0,,,,,,1,0,0,0,0,,1,2,
927,Antwaun Molden,HOU,23,,14,0,,,,,,0,0,1,0,0,,1,3,
928,Tony Moll,GNB,25,rg/rt,14,5,,,,,,0,0,1,0,0,,,,
929,Anthony Montgomery,WAS,24,rdt,14,6,0,0,0,0,1,,,,,,2.0,15,8,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
930,Mike Montgomery,GNB,25,RDE,14,8,0,0,0,0,1,1,0,0,0,0,2.5,41,16,
931,Brandon Moore,NYJ,28,RG,16,16,,,,,,0,0,2,0,0,,,,
932,Eric Moore,STL,27,,7,0,,,,,,,,,,,1.0,5,2,
933,Kareem Moore,WAS,24,,14,1,,,,,,,,,,,,2,7,
934,Lance Moore,NOR,25,wr,16,6,,,,,,0,1,0,0,0,,3,0,
935,Langston Moore,DET,27,,9,0,,,,,,,,,,,1.0,9,3,
936,Mewelde Moore,PIT,26,,16,4,,,,,,0,2,0,0,0,,1,0,
937,Kindal Moorehead,ATL,30,,14,1,0,0,0,0,1,1,0,0,0,0,1.0,14,4,
938,Brian Moorman,BUF,32,,16,0,,,,,,0,0,1,0,0,,,,
939,Sean Morey*,ARI,32,,16,0,,,,,,,,,,,,17,1,
940,DaJuan Morgan,KAN,23,,15,0,,,,,,,,,,,,14,2,
941,Josh Morgan,SFO,23,,12,1,,,,,,,,,,,,0,1,
942,Maurice Morris,SEA,29,rb,13,6,,,,,,0,1,0,0,0,,3,0,
943,Sammy Morris,NWE,31,rb,13,7,,,,,,0,1,1,0,0,,,,
944,Kirk Morrison,OAK,26,MLB,16,16,1,0,0,0,1,2,0,0,0,0,1.0,99,36,
945,Quentin Moses,MIA,25,,12,1,,,,,,,,,,,,3,0,
946,C.J. Mosley,NYJ,25,,16,1,0,0,0,0,2,,,,,,1.5,13,4,
947,Jarvis Moss,DEN,24,,12,0,,,,,,,,,,,2.5,10,2,
948,Randy Moss,NWE,31,WR,16,16,,,,,,0,3,1,0,0,,4,0,
949,Santana Moss,WAS,29,WR,16,16,,,,,,0,1,0,0,0,,2,0,
950,Ovie Mughelli,ATL,28,FB,16,13,,,,,,,,,,,,8,0,
951,Muhsin Muhammad,CAR,35,WR,16,15,,,,,,0,2,0,0,0,,1,0,
952,Daniel Muir,IND,25,,6,0,0,0,0,0,1,,,,,,,3,0,
953,Marques Murrell,NYJ,23,,12,0,,,,,,1,0,0,0,0,,6,3,
954,Chris Myers,HOU,27,C,16,16,,,,,,,,,,,,2,0,
955,Legedu Naanee,SDG,25,,16,0,,,,,,,,,,,,9,1,
956,Jesse Nading,HOU,23,,6,0,,,,,,,,,,,,4,2,
957,Haruki Nakamura,BAL,22,,16,0,,,,,,,,,,,,2,1,
958,Nedu Ndukwe,CIN,23,SS,11,11,1,12,0,12,4,0,0,1,15,1,3.0,42,21,
959,Ryan Nece,DET,29,LLB,16,10,1,18,0,18,4,,,,,,1.5,45,23,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
960,Joe Nedney,SFO,35,,16,0,,,,,,,,,,,,3,0,
961,Jordy Nelson,GNB,23,,16,2,,,,,,,,,,,,3,0,
962,Reggie Nelson,JAX,25,FS,13,13,2,0,0,0,4,,,,,,,48,6,
963,Terence Newman,DAL,30,LCB,10,10,4,2,0,2,11,0,0,1,0,0,,32,5,
964,Haloti Ngata,BAL,24,NT,16,16,2,8,0,7,6,,,,,,1.0,43,12,
965,Stephen Nicholas,ATL,25,,16,0,0,0,0,0,2,,,,,,1.0,16,4,
966,Donte Nicholson,TAM,27,,5,0,,,,,,,,,,,,6,0,
967,Donnie Nickey,TEN,28,,16,0,,,,,,,,,,,,13,3,
968,Carl Nicks,NOR,23,LG,16,13,,,,,,,,,,,,1,0,
969,Chad Nkang,JAX,23,,7,0,,,,,,1,0,0,0,0,,5,0,
970,Jerious Norwood,ATL,25,,16,0,,,,,,0,2,0,0,0,,4,1,
971,Uche Nwaneri,JAX,24,LG,16,15,,,,,,,,,,,,1,0,
972,Deltha O'Neal,NWE,31,LCB,16,10,3,49,0,47,8,,,,,,,30,2,
973,J.T. O'Sullivan,SFO,29,QB,9,8,,,,,,1,11,1,-4,0,,2,0,
974,Steve Octavien,DAL,24,,2,0,,,,,,1,0,0,0,0,,0,1,
975,Antwan Odom,CIN,27,RDE,12,8,0,0,0,0,2,2,0,0,0,0,3.0,19,7,
976,Evan Oglesby,BAL,27,,9,0,,,,,,0,0,1,6,0,,12,2,
977,Adewale Ogunleye,CHI,31,LDE,16,16,1,0,0,0,4,,,,,,5.0,48,14,1
978,Frank Okam,HOU,23,,5,0,,,,,,,,,,,,2,2,
979,Chike Okeafor,ARI,32,LLB,16,16,1,39,0,39,3,1,0,0,0,0,4.5,50,10,
980,Amobi Okoye,HOU,21,RDT,14,12,0,0,0,0,2,1,0,1,0,0,1.0,15,9,
981,Paul Oliver,SDG,24,,12,0,1,0,0,0,1,,,,,,,13,2,
982,Greg Olsen,CHI,23,te,16,7,,,,,,1,2,0,0,0,,2,0,
983,Igor Olshansky,SDG,26,LDE,16,13,,,,,,,,,,,2.0,21,8,
984,Dan Orlovsky,DET,25,qb,10,7,,,,,,0,3,2,-7,0,,,,
985,Shantee Orr,CLE,27,,15,0,,,,,,,,,,,,8,2,
986,Buck Ortega,NOR,27,,11,1,,,,,,,,,,,,5,1,
987,Kyle Orton,CHI,26,QB,15,15,,,,,,0,6,1,-13,0,,3,0,
988,Kassim Osgood,SDG,28,,16,0,,,,,,1,0,0,0,0,,16,1,
989,Jeff Otah,CAR,22,RT,12,12,,,,,,,,,,,,1,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
990,John Owens,DET,28,te,16,7,,,,,,,,,,,,3,0,
991,Montell Owens,JAX,24,,16,0,,,,,,0,0,1,18,1,,10,1,
992,Terrell Owens,DAL,35,WR,16,16,,,,,,0,1,0,0,0,,3,0,
993,Calvin Pace,NYJ,28,ROLB,16,16,0,0,0,0,3,5,0,4,50,1,7.0,62,18,
994,Orlando Pace,STL,33,LT,14,14,,,,,,,,,,,,1,1,
995,Jarrad Page,KAN,24,FS,16,16,4,2,0,2,12,2,0,1,0,0,,63,22,
996,Glenn Pakulak,NOR,28,,8,0,,,,,,,,,,,,1,0,
997,Carson Palmer,CIN,29,,4,4,,,,,,0,2,1,0,0,,1,0,
998,Juqua Parker,PHI,30,LDE,16,16,1,55,1,55,7,1,0,0,0,0,5.0,33,12,
999,Willie Parker,PIT,28,RB,11,11,,,,,,,,,,,,2,0,
1000,Roscoe Parrish,BUF,26,,13,1,,,,,,0,2,2,0,0,,1,0,
1001,Tony Pashos,JAX,28,RT,16,16,,,,,,0,0,1,0,0,,3,0,
1002,Dimitri Patterson,KAN,25,,7,0,,,,,,,,,,,,13,2,
1003,Mike Patterson,PHI,25,LDT,16,16,1,21,0,21,1,1,0,1,0,0,0.5,28,14,
1004,Sam Paulescu,DAL,24,,10,0,,,,,,,,,,,,1,0,
1005,Lonie Paxton,NWE,30,,16,0,,,,,,,,,,,,0,1,
1006,Karl Paymah,DEN,26,,16,2,1,13,0,13,5,0,0,1,0,0,,35,4,
1007,Kevin Payne,CHI,25,SS,16,16,4,147,0,50,7,,,,,,1.0,73,15,
1008,Logan Payne,SEA,23,,2,2,,,,,,0,1,0,0,0,,1,0,
1009,Alvin Pearman,JAX,26,,1,0,,,,,,,,,,,,1,0,
1010,Kalvin Pearson,DET,30,FS,16,10,0,0,0,0,4,4,0,2,0,0,1.0,65,18,
1011,Domata Peko,CIN,24,LDT,16,16,0,0,0,0,2,,,,,,0.5,29,38,
1012,Donald Penn,TAM,25,LT,16,16,,,,,,,,,,,,2,0,
1013,Chad Pennington,MIA,32,QB,16,16,,,,,,0,3,1,-3,0,,1,0,
1014,Julius Peppers*,CAR,28,RDE,16,16,0,0,0,0,5,5,0,0,0,0,14.5,40,11,
1015,Charlie Peprah,GNB,25,,13,1,,,,,,,,,,,,10,2,
1016,Chris Perry,CIN,27,rb,13,6,,,,,,1,5,0,0,0,,1,0,
1017,Stephen Peterman,DET,26,RG,14,14,,,,,,,,,,,,2,1,
1018,Jason Peters*,BUF,26,LT,13,13,,,,,,0,0,1,0,0,,2,0,
1019,Adrian Peterson,CHI,29,,15,0,,,,,,,,,,,,11,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1020,Adrian Peterson*+,MIN,23,RB,16,15,,,,,,0,9,2,0,0,,4,0,
1021,Greg Peterson,TAM,24,,2,0,,,,,,,,,,,,1,0,
1022,Julian Peterson*,SEA,30,RLB,16,15,0,0,0,0,5,4,0,1,0,0,5.0,65,21,
1023,Kenny Peterson,DEN,30,,16,1,0,0,0,0,1,1,0,0,0,0,3.0,15,9,
1024,Mike Peterson,JAX,32,MLB,15,10,,,,,,,,,,,1.0,70,14,
1025,Will Peterson,JAX,29,,8,1,,,,,,,,,,,,13,1,
1026,Kenneth Pettway,GNB,26,,8,0,,,,,,,,,,,,4,0,
1027,Jermaine Phillips,TAM,29,SS,11,11,3,72,0,58,5,1,0,1,38,1,,48,11,
1028,Kenny Phillips,NYG,22,,16,3,1,0,0,0,5,,,,,,,50,12,
1029,Shaun Phillips,SDG,27,LOLB,16,16,0,0,0,0,4,1,0,1,0,0,7.5,52,22,
1030,Ryan Pickett,GNB,29,LDT,16,16,0,0,0,0,3,,,,,,1.5,26,22,
1031,Antonio Pierce,NYG,30,MLB,15,15,0,0,0,0,2,2,0,0,0,0,1.5,72,23,
1032,Sabby Piscitelli,TAM,25,ss,15,5,2,106,0,84,8,1,0,0,0,0,,40,8,
1033,Antonio Pittman,STL,23,fb,12,5,,,,,,0,1,0,0,0,,3,0,
1034,Bryan Pittman,HOU,31,,12,0,,,,,,,,,,,,0,1,
1035,Chester Pitts,HOU,29,LG,16,16,,,,,,0,0,1,0,0,,,,
1036,Adam Podlesh,JAX,25,,11,0,,,,,,,,,,,,5,0,
1037,Troy Polamalu*+,PIT,27,SS,16,16,7,59,0,23,17,,,,,,,54,19,
1038,Lousaka Polite,MIA,27,fb,11,5,,,,,,,,,,,,3,0,
1039,Carlos Polk,DAL,31,,10,0,,,,,,1,0,0,0,0,,6,2,1
1040,Mike Pollak,IND,23,RG,13,13,,,,,,,,,,,,1,0,
1041,Bernard Pollard,KAN,24,SS,16,16,1,0,0,0,1,2,0,3,0,0,,78,20,
1042,Brodney Pool,CLE,24,FS,15,15,3,45,0,24,7,1,0,1,0,0,1.0,60,5,
1043,Tyrone Poole,TEN,36,,2,0,,,,,,,,,,,,3,2,
1044,Geoffrey Pope,CIN,24,,8,0,,,,,,,,,,,,2,0,
1045,Leonard Pope,ARI,25,TE,13,8,,,,,,0,0,1,0,0,,,,
1046,P.J. Pope,DEN,24,,5,1,,,,,,,,,,,,0,1,
1047,Brady Poppinga,GNB,29,LLB,16,12,0,0,0,0,1,,,,,,,48,21,
1048,Jerry Porter,JAX,30,wr,10,6,,,,,,,,,,,,1,0,
1049,Joey Porter*,MIA,31,ROLB,16,16,0,0,0,0,1,4,0,1,1,0,17.5,36,11,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1050,Tracy Porter,NOR,22,rcb,5,5,1,25,0,25,5,,,,,,1.0,23,2,
1051,Clinton Portis*,WAS,27,RB,16,16,,,,,,1,3,0,0,0,,3,0,
1052,Paul Posluszny,BUF,24,MLB,16,16,1,9,0,9,6,1,0,1,0,0,,87,23,
1053,Hank Poteat,NYJ,31,,13,1,2,47,0,41,4,2,0,1,14,0,1.0,29,12,
1054,Sione Pouha,NYJ,29,,16,0,0,0,0,0,1,,,,,,0.5,16,7,
1055,Matt Prater,DEN,24,,16,0,,,,,,,,,,,,3,0,
1056,Duke Preston,BUF,26,C,15,11,,,,,,0,1,2,-2,0,,,,
1057,Pierson Prioleau,JAX,31,,16,1,0,0,0,0,1,,,,,,,25,1,
1058,Cory Procter,DAL,26,LG,16,11,,,,,,,,,,,,1,0,
1059,Trevor Pryce,BAL,33,RDE,16,16,0,0,0,0,2,,,,,,4.5,17,10,
1060,Brady Quinn,CLE,24,,3,3,,,,,,,,,,,,1,0,
1061,Casey Rabach,WAS,31,C,16,16,,,,,,0,1,1,-13,0,,1,0,
1062,Neil Rackers,ARI,32,,16,0,,,,,,,,,,,,6,2,
1063,Dominic Raiola,DET,30,C,12,12,,,,,,0,0,1,0,0,,,,
1064,LaJuan Ramsey,IND,24,,4,0,,,,,,,,,,,,4,2,
1065,Antwaan Randle El,WAS,29,WR,16,16,,,,,,0,2,1,-3,0,,3,0,
1066,Jay Ratliff*,DAL,27,NT,16,16,0,0,0,0,5,0,0,1,0,0,7.5,33,18,
1067,Keiwan Ratliff,IND,27,,13,4,2,37,1,35,5,0,4,1,0,0,,27,5,
1068,Vince Redd,NWE,23,,5,0,0,0,0,0,1,1,0,0,0,0,,5,3,
1069,Cory Redding,DET,28,RDT,13,13,,,,,,,,,,,3.0,31,7,
1070,Ed Reed*+,BAL,30,FS,16,16,9,264,2,107,16,1,1,2,27,1,1.0,34,7,
1071,J.R. Reed,2TM,26,,8,0,,,,,,,,,,,,3,0,
1072,Jeff Reed,PIT,29,,16,0,,,,,,,,,,,,4,0,
1073,Josh Reed,BUF,28,WR,13,13,,,,,,,,,,,,1,0,
1074,Jacques Reeves,HOU,26,RCB,16,16,4,108,1,44,19,1,0,1,0,0,,48,4,
1075,Darrell Reid,IND,26,,16,0,,,,,,,,,,,2.0,18,12,
1076,Chris Reis,NOR,25,,15,0,,,,,,1,0,0,0,0,1.0,12,2,
1077,Jared Retkofsky,PIT,25,,9,0,,,,,,,,,,,,0,1,
1078,Darrelle Revis*,NYJ,23,LCB,16,16,5,38,1,32,16,1,0,2,0,0,1.0,45,13,
1079,Dominic Rhodes,IND,29,rb,15,4,,,,,,,,,,,,1,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1080,Kerry Rhodes,NYJ,26,FS,16,16,2,50,0,50,5,0,0,2,0,0,1.0,60,24,
1081,Ray Rice,BAL,21,,13,4,,,,,,0,1,1,0,0,,,,
1082,Jamey Richard,IND,24,c/lg,15,7,,,,,,0,0,1,0,1,,1,0,
1083,Jay Richardson,OAK,24,LDE,16,11,0,0,0,0,1,,,,,,3.0,39,14,1
1084,Mike Richardson,NWE,24,,10,0,,,,,,1,0,0,0,0,,15,2,
1085,Tony Richardson,NYJ,37,fb,16,7,,,,,,,,,,,,1,0,
1086,Brandon Rideau,CHI,26,,2,0,,,,,,,,,,,,1,0,
1087,Keith Rivers,CIN,22,rlb,7,7,1,39,0,39,1,1,0,0,0,0,,24,13,
1088,Philip Rivers,SDG,27,QB,16,16,,,,,,0,8,2,-5,0,,1,0,
1089,Nick Roach,CHI,23,LLB,14,9,0,0,0,0,2,0,0,1,0,0,,28,9,
1090,Fred Robbins,NYG,31,RDT,14,14,0,0,0,0,2,,,,,,5.5,29,7,
1091,Chris Roberson,DET,25,,1,0,,,,,,,,,,,,1,0,
1092,Dewayne Robertson,DEN,27,LDT,15,15,,,,,,,,,,,1.5,18,4,
1093,Bryan Robinson,ARI,34,LDT,16,15,,,,,,,,,,,1.0,16,4,
1094,DelJuan Robinson,HOU,24,,16,3,,,,,,1,0,0,0,0,,20,8,
1095,Dunta Robinson,HOU,26,rcb,11,6,2,0,0,0,6,,,,,,,35,3,
1096,Koren Robinson,SEA,28,WR,12,12,,,,,,,,,,,,2,0,
1097,Laurent Robinson,ATL,23,,6,0,,,,,,,,,,,,1,0,
1098,Michael Robinson,SFO,25,,16,1,,,,,,0,1,0,0,0,,8,2,
1099,Ramzee Robinson,DET,24,,13,0,0,0,0,0,1,0,0,1,0,0,,20,4,
1100,Brian Robison,MIN,25,,15,0,,,,,,1,0,0,0,0,2.5,7,7,
1101,Courtney Roby,2TM,25,,6,0,,,,,,,,,,,,3,0,
1102,Saverio Rocca,PHI,35,,16,0,,,,,,,,,,,,1,0,
1103,Aaron Rodgers,GNB,25,QB,16,16,,,,,,0,10,5,-22,0,,2,0,
1104,Dominique Rodgers-Cromartie,ARI,22,RCB,16,11,4,157,1,99,19,0,1,1,0,0,,35,4,
1105,Ben Roethlisberger,PIT,26,QB,16,16,,,,,,0,14,3,-5,0,,2,0,
1106,Carlos Rogers,WAS,27,RCB,16,14,2,73,0,42,24,0,0,1,0,0,,49,7,
1107,Justin Rogers,DAL,25,,15,0,,,,,,,,,,,,10,6,
1108,Roderick Rogers,2TM,24,,5,1,,,,,,,,,,,,7,0,
1109,Shaun Rogers*,CLE,29,NT,16,16,0,0,0,0,2,,,,,,4.5,61,15,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
