JennGr00,Jennings,Greg,2008,gnb,wr,16,15,0,0,0,0,0,0,0,0,80,1292,9
JackBr00,Jackson,Brandon,2008,gnb,rb,13,0,0,0,0,0,0,45,248,1,30,185,0
HumpTo00,Humphrey,Tory,2008,gnb,te,16,7,0,0,0,0,0,0,0,0,11,162,0
HallKo99,Hall,Korey,2008,gnb,lb,11,5,0,0,0,0,0,0,0,0,7,38,1
FrosDe20,Frost,Derrick,2008,gnb,p,12,0,0,0,0,0,0,1,0,0,0,0,0
WynnDe00,Wynn,DeShawn,2008,gnb,rb,5,0,0,0,0,0,0,8,110,1,3,30,0
FinlJe00,Finley,Jermichael,2008,gnb,te,14,1,0,0,0,0,0,0,0,0,6,74,1
LeacVo00,Leach,Vonta,2008,htx,rb,16,12,0,0,0,0,0,1,1,1,12,103,0
SappCe00,Sapp,Cecil,2008,htx,rb,12,0,0,0,0,0,0,2,-3,0,0,0,0
MoatRy00,Moats,Ryan,2008,htx,rb,9,0,0,0,0,0,0,26,94,1,3,14,0
TurkMa20,Turk,Matt,2008,htx,p,16,0,0,1,0,0,0,1,18,0,0,0,0
JoneJa03,Jones,Jacoby,2008,htx,wr,16,0,0,0,0,0,0,1,-5,0,3,81,0
WaltKe00,Walter,Kevin,2008,htx,wr,16,16,0,0,0,0,0,3,23,0,60,899,8
SlatSt00,Slaton,Steve,2008,htx,rb,16,15,0,0,0,0,0,268,1282,9,50,377,1
SchaMa00,Schaub,Matt,2008,htx,qb,11,11,251,380,3043,15,10,31,68,2,0,0,0
JohnAn02,Johnson,Andre,2008,htx,wr,16,16,0,0,0,0,0,0,0,0,115,1575,8
GreeAh00,Green,Ahman,2008,htx,rb,8,1,0,0,0,0,0,74,294,3,11,32,0
DreeJo00,Dreessen,Joel,2008,htx,te,16,3,0,0,0,0,0,0,0,0,11,77,0
DaviAn01,Davis,Andre',2008,htx,wr,12,0,0,0,0,0,0,0,0,0,13,213,0
DaniOw00,Daniels,Owen,2008,htx,te,16,16,0,0,0,0,0,0,0,0,70,862,2
AndeDa01,Anderson,David,2008,htx,wr,16,1,0,0,0,0,0,0,0,0,19,241,2
TaylCh02,Taylor,Chris,2008,htx,rb,3,0,0,0,0,0,0,14,37,0,0,0,0
RoseSa00,Rosenfels,Sage,2008,htx,qb,6,5,116,174,1431,6,10,11,37,0,0,0,0
WrigGe00,Wrighster,George,2008,jax,te,5,2,0,0,0,0,0,0,0,0,2,35,0
GarrDa00,Garrard,David,2008,jax,qb,16,16,335,535,3620,15,13,73,322,2,1,-6,0
OwenMo01,Owens,Montell,2008,jax,rb,16,0,0,0,0,0,0,2,43,2,2,17,0
